pnl_net,equity,drawdown,rolling_sharpe,rolling_expectancy,rolling_winrate
-0.5124040254399791,-74.19048312273151,-74.12087587324032,-9.765769825752635,-0.4149224694018324,0.04
-0.4312335999999478,-74.62171672273145,-74.55210947324026,-9.727284921335732,-0.4097094839435914,0.04
-0.4815327166319818,-75.10324943936342,-75.03364218987224,-10.008591352491468,-0.3970287139685794,0.04
-0.3396122681743865,-75.44286170753782,-75.37325445804663,-9.927442417818177,-0.3924264665631074,0.04
-0.4424245306415786,-75.88528623817939,-75.8156789886882,-9.920659217286625,-0.3920433963023395,0.04
-0.30922061872637796,-76.19450685690576,-76.12489960741458,-9.822264693291727,-0.3870405720535868,0.04
-0.6042433540063643,-76.79875021091213,-76.72914296142095,-9.823066307207402,-0.3879556458895545,0.04
-0.19042849613599713,-76.98917870704813,-76.91957145755694,-9.669542988797406,-0.38374683661227466,0.04
-0.6051211460639913,-77.59429985311212,-77.52469260362093,-9.873875029071817,-0.3762962973063558,0.04
-0.335257180127964,-77.92955703324009,-77.8599497837489,-9.800882787071115,-0.37143012482725113,0.04
-0.6117045747119865,-78.54126160795208,-78.4716543584609,-9.833890121931486,-0.375562974321491,0.04
-0.30533880000001634,-78.8466004079521,-78.77699315846091,-9.798906763874875,-0.37446479005269184,0.04
-0.20641119999999638,-79.05301160795209,-78.9834043584609,-9.634141018974818,-0.3656769919786388,0.04
-0.29241991999998634,-79.34543152795207,-79.27582427846089,-9.600905262465387,-0.3646589866311188,0.04
-0.22522228192799282,-79.57065380988007,-79.50104656038889,-9.696479681121115,-0.36651495725846567,0.04
-0.31063670501597507,-79.88129051489605,-79.81168326540487,-9.663118153862623,-0.3654104035805452,0.04
-0.2998371746079437,-80.181127689504,-80.11152044001281,-9.639948991910384,-0.3647053154701442,0.04
-0.3878472837119592,-80.56897497321596,-80.49936772372477,-9.630806191890693,-0.36428752571654394,0.04
-0.6417283269839047,-81.21070330019987,-81.14109605070868,-9.715168022345912,-0.3710930162562226,0.04
-0.4311087291966097,-81.64181202939648,-81.57220477990529,-9.783512760307135,-0.3736394404401547,0.04
-0.2520431602559684,-81.89385518965244,-81.82424794016126,-9.837312759914912,-0.37479434466287453,0.04
-0.3363260817839705,-82.23018127143641,-82.16057402194522,-9.853657740064756,-0.37528700789855407,0.04
-0.4312335999999478,-82.66141487143635,-82.59180762194516,-9.873721232322415,-0.3762060358985536,0.04
-0.3000395999999769,-82.96145447143633,-82.89184722194514,-9.825395702642037,-0.37465757020564133,0.04
