time_of_day,coin,trades,expectancy,profit_factor,winrate,avg_win,avg_loss,gross_profit,gross_loss_abs
morning_utc,PAXG/USDT,12,-0.9705263898840187,0.0,0.0,0.0,-0.9705263898840187,0.0,11.646316678608224
morning_utc,PEPE/USDT,11,-1.075383863332108,0.0,0.0,0.0,-1.075383863332108,0.0,11.829222496653188
morning_utc,PI/USDT,21,-1.3946213380197503,0.010144003449024885,0.09523809523809523,0.15006623082410034,-1.5572200294769978,0.3001324616482007,29.587180560062958
morning_utc,RECALL/USDT,1,-1.025972564166329,0.0,0.0,0.0,-1.025972564166329,0.0,1.025972564166329
morning_utc,SOL/USDT,8,-1.3164308071559783,0.0,0.0,0.0,-1.3164308071559783,0.0,10.531446457247826
morning_utc,SONIC/USDT,4,-2.2455204649921234,0.0,0.0,0.0,-2.2455204649921234,0.0,8.982081859968494
morning_utc,STO/USDT,10,-1.6301911159301128,0.0,0.0,0.0,-1.6301911159301128,0.0,16.301911159301127
morning_utc,SUI/USDT,32,-1.2229138143317,0.003831747071356956,0.03125,0.1505254611457083,-1.267218307089036,0.1505254611457083,39.28376751976011
morning_utc,TAO/USDT,14,-1.7946355342027651,0.0,0.0,0.0,-1.7946355342027651,0.0,25.12489747883871
morning_utc,TRX/USDT,20,-1.969779738221288,0.0,0.0,0.0,-1.969779738221288,0.0,39.39559476442576
morning_utc,UNI/USDT,16,-1.2054836159349178,0.0,0.0,0.0,-1.2054836159349178,0.0,19.287737854958685
morning_utc,VELVET/USDT,1,-1.6151583942400025,0.0,0.0,0.0,-1.6151583942400025,0.0,1.6151583942400025
morning_utc,WLD/USDT,17,-1.1778877866521538,0.0,0.0,0.0,-1.1778877866521538,0.0,20.024092373086614
morning_utc,XAUT/USDT,29,-1.3064723143778436,0.0,0.0,0.0,-1.3064723143778436,0.0,37.88769711695746
morning_utc,XLM/USDT,29,-1.0279254536779094,0.0,0.0,0.0,-1.0279254536779094,0.0,29.809838156659374
morning_utc,XRP/USDT,32,-1.191126089750401,0.0,0.0,0.0,-1.191126089750401,0.0,38.11603487201283
