t,hour_of_day,weekday,date,pnl
2026-03-08 00:27:13.953000+00:00,0,Sunday,2026-03-08,-0.6463775010671514
2026-03-08 00:27:21.730000+00:00,0,Sunday,2026-03-08,-0.6558132281183231
2026-03-08 00:29:50.167000+00:00,0,Sunday,2026-03-08,-0.48418272808560014
2026-03-08 00:30:19.739000+00:00,0,Sunday,2026-03-08,-0.34261609139997495
2026-03-08 00:28:19.126000+00:00,0,Sunday,2026-03-08,-1.1978642769599022
2026-03-08 00:28:20.559000+00:00,0,Sunday,2026-03-08,-0.6499557499679927
2026-03-08 00:31:51.139000+00:00,0,Sunday,2026-03-08,-0.48401397014391206
2026-03-08 00:29:54.232000+00:00,0,Sunday,2026-03-08,-0.4876169168159472
2026-03-08 00:32:51.974000+00:00,0,Sunday,2026-03-08,-0.5827541202863706
2026-03-08 00:30:23.366000+00:00,0,Sunday,2026-03-08,-0.8130658558967547
2026-03-08 00:33:25.640000+00:00,0,Sunday,2026-03-08,-0.6000013328399817
2026-03-08 00:31:23.537000+00:00,0,Sunday,2026-03-08,0.00508689107764565
2026-03-08 00:31:23.537000+00:00,0,Sunday,2026-03-08,-0.45386358982076824
2026-03-08 00:33:52.196000+00:00,0,Sunday,2026-03-08,-0.19328197994635415
2026-03-08 00:31:44.776000+00:00,0,Sunday,2026-03-08,-0.5063800629096153
2026-03-08 00:31:44.776000+00:00,0,Sunday,2026-03-08,-0.4610444838383414
2026-03-08 00:34:53.131000+00:00,0,Sunday,2026-03-08,-0.7115075290799903
2026-03-08 00:34:29.997000+00:00,0,Sunday,2026-03-08,-0.33750233884802083
2026-03-08 00:32:25.640000+00:00,0,Sunday,2026-03-08,-0.5659237134959674
2026-03-08 00:33:20.411000+00:00,0,Sunday,2026-03-08,-0.9453467464895478
2026-03-08 00:32:51.974000+00:00,0,Sunday,2026-03-08,1.1162539536824714
2026-03-08 00:32:51.974000+00:00,0,Sunday,2026-03-08,-0.475613548197543
2026-03-08 00:32:56.641000+00:00,0,Sunday,2026-03-08,-1.455645494879982
2026-03-08 00:34:47.041000+00:00,0,Sunday,2026-03-08,-0.3756680309504148
2026-03-08 00:33:51.666000+00:00,0,Sunday,2026-03-08,-0.33340843411197196
2026-03-08 00:36:30.542000+00:00,0,Sunday,2026-03-08,-1.61001754833598
2026-03-08 00:36:18.656000+00:00,0,Sunday,2026-03-08,-0.1536591373199718
2026-03-08 00:36:57.325000+00:00,0,Sunday,2026-03-08,-0.22588935396952187
2026-03-08 00:36:57.848000+00:00,0,Sunday,2026-03-08,-0.47862196955757
2026-03-08 00:34:29.997000+00:00,0,Sunday,2026-03-08,-0.46863567488156727
2026-03-08 00:35:53.253000+00:00,0,Sunday,2026-03-08,-1.1279614224837389
2026-03-08 00:35:53.787000+00:00,0,Sunday,2026-03-08,6.201185631209206
2026-03-08 00:35:54.301000+00:00,0,Sunday,2026-03-08,-0.4716259418783296
2026-03-08 00:36:02.978000+00:00,0,Sunday,2026-03-08,-0.6294424928399988
2026-03-08 00:37:58.516000+00:00,0,Sunday,2026-03-08,-0.18830896800480018
2026-03-08 00:38:32.284000+00:00,0,Sunday,2026-03-08,-0.9518193284158732
2026-03-08 00:36:47.700000+00:00,0,Sunday,2026-03-08,-0.514460868321568
2026-03-08 00:37:24.853000+00:00,0,Sunday,2026-03-08,-2.0656992470399786
2026-03-08 00:37:24.853000+00:00,0,Sunday,2026-03-08,-0.6913632570119369
2026-03-08 00:37:24.853000+00:00,0,Sunday,2026-03-08,-1.1141408781118873
2026-03-08 00:40:09.166000+00:00,0,Sunday,2026-03-08,-0.03569411339992895
2026-03-08 00:37:58.516000+00:00,0,Sunday,2026-03-08,-0.4694498842943672
2026-03-08 00:40:34.329000+00:00,0,Sunday,2026-03-08,-0.027487676397549288
2026-03-08 00:40:34.329000+00:00,0,Sunday,2026-03-08,-0.2867434412479032
2026-03-08 00:39:05.238000+00:00,0,Sunday,2026-03-08,-0.334063719304016
2026-03-08 00:39:05.238000+00:00,0,Sunday,2026-03-08,-0.9222251976543734
2026-03-08 00:39:05.238000+00:00,0,Sunday,2026-03-08,-0.46349322452156894
2026-03-08 00:39:05.797000+00:00,0,Sunday,2026-03-08,-0.971806555499982
2026-03-08 00:39:05.797000+00:00,0,Sunday,2026-03-08,-0.4902195450527749
2026-03-08 00:40:27.526000+00:00,0,Sunday,2026-03-08,-0.5615600028480117
2026-03-08 00:42:09.831000+00:00,0,Sunday,2026-03-08,-0.34070864827996516
2026-03-08 00:40:15+00:00,0,Sunday,2026-03-08,-0.2873793751487576
2026-03-08 00:42:32.615000+00:00,0,Sunday,2026-03-08,-0.6804894287519841
2026-03-08 00:42:06.671000+00:00,0,Sunday,2026-03-08,-0.5737652930951967
2026-03-08 00:42:06.671000+00:00,0,Sunday,2026-03-08,-0.41594081309756414
2026-03-08 00:40:34.329000+00:00,0,Sunday,2026-03-08,-1.1559672048575185
2026-03-08 00:42:08.263000+00:00,0,Sunday,2026-03-08,-0.473044859399991
2026-03-08 00:42:08.263000+00:00,0,Sunday,2026-03-08,-0.25505953017116784
2026-03-08 00:42:35.226000+00:00,0,Sunday,2026-03-08,-0.4740700582656359
2026-03-08 00:42:35.757000+00:00,0,Sunday,2026-03-08,-0.935920782719914
2026-03-08 00:42:44.067000+00:00,0,Sunday,2026-03-08,-0.4681552428431771
2026-03-08 00:41:49.398000+00:00,0,Sunday,2026-03-08,-0.9126358173599738
2026-03-08 00:42:06.671000+00:00,0,Sunday,2026-03-08,1.3649918967568797
2026-03-08 00:44:07.442000+00:00,0,Sunday,2026-03-08,-0.5604036958727603
2026-03-08 00:44:09.075000+00:00,0,Sunday,2026-03-08,-2.498019531976813
2026-03-08 00:44:44.881000+00:00,0,Sunday,2026-03-08,-0.6832983422231506
2026-03-08 00:42:26.002000+00:00,0,Sunday,2026-03-08,-1.3504237030319908
2026-03-08 00:44:09.075000+00:00,0,Sunday,2026-03-08,-1.7941973131487654
2026-03-08 00:46:09.998000+00:00,0,Sunday,2026-03-08,-0.6501707085214701
2026-03-08 00:46:09.998000+00:00,0,Sunday,2026-03-08,-0.4338214816296016
2026-03-08 00:42:15.632000+00:00,0,Sunday,2026-03-08,-0.3525838341600054
2026-03-08 00:43:58.083000+00:00,0,Sunday,2026-03-08,-0.5229187953095463
2026-03-08 00:45:28.598000+00:00,0,Sunday,2026-03-08,-0.1060161711839267
2026-03-08 00:44:07.442000+00:00,0,Sunday,2026-03-08,-0.6686952099231607
2026-03-08 00:44:34.488000+00:00,0,Sunday,2026-03-08,-0.6801332331359544
2026-03-08 00:46:45.490000+00:00,0,Sunday,2026-03-08,-0.2531082461039985
2026-03-08 00:46:59.286000+00:00,0,Sunday,2026-03-08,-0.49543603467994735
2026-03-08 00:44:36.050000+00:00,0,Sunday,2026-03-08,-0.27807447174004557
2026-03-08 00:47:11.327000+00:00,0,Sunday,2026-03-08,-0.3092513277599528
2026-03-08 00:45:36.268000+00:00,0,Sunday,2026-03-08,0.2752922657703535
2026-03-08 00:44:57.842000+00:00,0,Sunday,2026-03-08,-2.3226310336319695
2026-03-08 00:47:11.327000+00:00,0,Sunday,2026-03-08,-0.12258838015181028
2026-03-08 00:47:15.081000+00:00,0,Sunday,2026-03-08,-0.4565981884799661
2026-03-08 00:45:09.031000+00:00,0,Sunday,2026-03-08,-1.1264258658670283
2026-03-08 00:47:47.999000+00:00,0,Sunday,2026-03-08,-0.7101703255679683
2026-03-08 00:48:10.755000+00:00,0,Sunday,2026-03-08,-0.3275816677535778
2026-03-08 00:46:08.390000+00:00,0,Sunday,2026-03-08,-0.7191366038063499
2026-03-08 00:49:00.185000+00:00,0,Sunday,2026-03-08,-0.49000419551999674
2026-03-08 00:49:11.925000+00:00,0,Sunday,2026-03-08,0.047171565304870544
2026-03-08 00:49:11.925000+00:00,0,Sunday,2026-03-08,-0.5238768451079674
2026-03-08 00:47:10.209000+00:00,0,Sunday,2026-03-08,-0.33419809678879464
2026-03-08 00:47:29.545000+00:00,0,Sunday,2026-03-08,-0.7944902319119562
2026-03-08 00:49:48.868000+00:00,0,Sunday,2026-03-08,-0.8621221619999395
2026-03-08 00:47:35.387000+00:00,0,Sunday,2026-03-08,-0.3061868514216212
2026-03-08 00:47:47.999000+00:00,0,Sunday,2026-03-08,-0.4866966647999825
2026-03-08 00:47:54.399000+00:00,0,Sunday,2026-03-08,-0.04334576767195619
2026-03-08 00:48:10.755000+00:00,0,Sunday,2026-03-08,-0.41922771695436667
2026-03-08 00:48:56.999000+00:00,0,Sunday,2026-03-08,-0.6171481124423531
2026-03-08 00:51:01.193000+00:00,0,Sunday,2026-03-08,-0.5408402712000252
2026-03-08 00:50:11.747000+00:00,0,Sunday,2026-03-08,-0.2219418630000055
2026-03-08 00:50:42.729000+00:00,0,Sunday,2026-03-08,-0.321951739132695
2026-03-08 00:51:04.325000+00:00,0,Sunday,2026-03-08,-0.777933694487956
2026-03-08 00:48:42.433000+00:00,0,Sunday,2026-03-08,-0.6294915052703829
2026-03-08 00:48:42.433000+00:00,0,Sunday,2026-03-08,0.9735408034960756
2026-03-08 00:51:22.933000+00:00,0,Sunday,2026-03-08,-0.32453462591999854
2026-03-08 00:48:42.433000+00:00,0,Sunday,2026-03-08,-0.02739592506944788
2026-03-08 00:49:10.320000+00:00,0,Sunday,2026-03-08,-0.677882141006302
2026-03-08 00:49:16.707000+00:00,0,Sunday,2026-03-08,-0.4078868190479416
2026-03-08 00:51:49.571000+00:00,0,Sunday,2026-03-08,-0.4727128665599819
2026-03-08 00:50:56.027000+00:00,0,Sunday,2026-03-08,-0.547895403408065
2026-03-08 00:51:04.859000+00:00,0,Sunday,2026-03-08,-0.19109913856002336
2026-03-08 00:50:10.672000+00:00,0,Sunday,2026-03-08,-0.3639539802959897
2026-03-08 00:52:15.886000+00:00,0,Sunday,2026-03-08,-0.790881898852787
2026-03-08 00:51:13.582000+00:00,0,Sunday,2026-03-08,-0.19066393370873713
2026-03-08 00:52:15.886000+00:00,0,Sunday,2026-03-08,-1.6375038239999422
2026-03-08 00:53:24.162000+00:00,0,Sunday,2026-03-08,-0.6638625991008278
2026-03-08 00:51:28.707000+00:00,0,Sunday,2026-03-08,-0.7035516649823697
2026-03-08 00:52:18.517000+00:00,0,Sunday,2026-03-08,-1.380586913279926
2026-03-08 00:52:15.886000+00:00,0,Sunday,2026-03-08,-0.8228443247999646
2026-03-08 00:52:57.072000+00:00,0,Sunday,2026-03-08,-2.1855891206399836
2026-03-08 00:53:11.937000+00:00,0,Sunday,2026-03-08,-0.3544423997279738
2026-03-08 00:52:08.672000+00:00,0,Sunday,2026-03-08,-1.363764750873534
2026-03-08 00:54:21.504000+00:00,0,Sunday,2026-03-08,-0.7977197279999656
2026-03-08 00:52:15.886000+00:00,0,Sunday,2026-03-08,-0.6765071265215021
2026-03-08 00:52:19.588000+00:00,0,Sunday,2026-03-08,-1.1818707142319989
2026-03-08 00:54:30.901000+00:00,0,Sunday,2026-03-08,-0.31213829537273763
2026-03-08 00:54:49.847000+00:00,0,Sunday,2026-03-08,-0.6443788223999276
2026-03-08 00:53:23.610000+00:00,0,Sunday,2026-03-08,-0.42737240671994303
2026-03-08 00:53:49.164000+00:00,0,Sunday,2026-03-08,-0.2521104861312311
2026-03-08 00:52:47.529000+00:00,0,Sunday,2026-03-08,-1.0797636772223576
2026-03-08 00:53:01.883000+00:00,0,Sunday,2026-03-08,-0.609093139151994
2026-03-08 00:53:05.067000+00:00,0,Sunday,2026-03-08,-0.9391827088799907
2026-03-08 00:54:35.589000+00:00,0,Sunday,2026-03-08,-0.6957158004719534
2026-03-08 00:55:19.318000+00:00,0,Sunday,2026-03-08,-0.0753952857359644
2026-03-08 00:55:24.740000+00:00,0,Sunday,2026-03-08,-0.6346361576447536
2026-03-08 00:53:49.164000+00:00,0,Sunday,2026-03-08,-1.7128637351759397
2026-03-08 00:53:56.491000+00:00,0,Sunday,2026-03-08,-0.5014048265039839
2026-03-08 00:54:21.504000+00:00,0,Sunday,2026-03-08,-1.0507392528479111
2026-03-08 00:56:22.064000+00:00,0,Sunday,2026-03-08,-1.0374797375999405
2026-03-08 00:55:19.318000+00:00,0,Sunday,2026-03-08,-2.747846430335947
2026-03-08 00:56:06.428000+00:00,0,Sunday,2026-03-08,-1.308832199558374
2026-03-08 00:54:57.805000+00:00,0,Sunday,2026-03-08,-1.264898232935876
2026-03-08 00:56:04.221000+00:00,0,Sunday,2026-03-08,-0.7864401186240184
2026-03-08 00:56:36.186000+00:00,0,Sunday,2026-03-08,-1.3798634208480176
2026-03-08 00:55:18.732000+00:00,0,Sunday,2026-03-08,-0.7797238313183452
2026-03-08 00:56:31.834000+00:00,0,Sunday,2026-03-08,-1.9397621494431936
2026-03-08 00:55:22.022000+00:00,0,Sunday,2026-03-08,-1.1169460425599445
2026-03-08 00:55:43.435000+00:00,0,Sunday,2026-03-08,-0.756436873919968
2026-03-08 00:58:09.846000+00:00,0,Sunday,2026-03-08,-0.7579940870087347
2026-03-08 00:55:59.573000+00:00,0,Sunday,2026-03-08,-1.137349484843977
2026-03-08 00:55:59.573000+00:00,0,Sunday,2026-03-08,1.0944486362952168
2026-03-08 00:56:58.706000+00:00,0,Sunday,2026-03-08,-0.8328698593679809
2026-03-08 00:58:05.204000+00:00,0,Sunday,2026-03-08,-0.39710379047999256
2026-03-08 00:58:36.960000+00:00,0,Sunday,2026-03-08,-0.913411331999942
2026-03-08 00:58:38.550000+00:00,0,Sunday,2026-03-08,-0.6054037157199349
2026-03-08 00:57:10.498000+00:00,0,Sunday,2026-03-08,-0.2258583155848594
2026-03-08 00:58:23.790000+00:00,0,Sunday,2026-03-08,-0.12910957259998412
2026-03-08 00:56:50.632000+00:00,0,Sunday,2026-03-08,-0.4989810931199793
2026-03-08 00:56:59.263000+00:00,0,Sunday,2026-03-08,-1.172566259699984
2026-03-08 00:57:10.498000+00:00,0,Sunday,2026-03-08,-0.48438446085113906
2026-03-08 00:57:23.562000+00:00,0,Sunday,2026-03-08,-0.22222040498235546
2026-03-08 00:58:00.554000+00:00,0,Sunday,2026-03-08,-0.7541466167039109
2026-03-08 00:58:24.323000+00:00,0,Sunday,2026-03-08,-0.9403195823999941
2026-03-08 00:58:45.501000+00:00,0,Sunday,2026-03-08,-0.30135001343997975
2026-03-08 00:59:01.732000+00:00,0,Sunday,2026-03-08,-0.34526730608954836
2026-03-08 00:59:06.035000+00:00,0,Sunday,2026-03-08,-0.4808828614079688
2026-03-08 00:59:49.462000+00:00,0,Sunday,2026-03-08,-0.8794943067631793
2026-03-08 00:57:25.677000+00:00,0,Sunday,2026-03-08,-1.9180143682559556
2026-03-08 00:58:36.422000+00:00,0,Sunday,2026-03-08,-0.59026008674872
2026-03-08 00:59:55.051000+00:00,0,Sunday,2026-03-08,-0.4989810931199793
2026-03-08 00:54:47.636000+00:00,0,Sunday,2026-03-08,-1.6030782231359666
2026-03-08 00:59:55.051000+00:00,0,Sunday,2026-03-08,-4.672617638639936
2026-03-08 01:00:07.300000+00:00,1,Sunday,2026-03-08,-0.6664256967600186
2026-03-08 01:00:12.412000+00:00,1,Sunday,2026-03-08,-0.37336590347518384
2026-03-08 00:58:16.645000+00:00,0,Sunday,2026-03-08,-1.0182750030639536
2026-03-08 01:00:14.643000+00:00,1,Sunday,2026-03-08,-0.6947874839360249
2026-03-08 01:00:28.236000+00:00,1,Sunday,2026-03-08,-0.8611650461215875
2026-03-08 01:00:06.627000+00:00,1,Sunday,2026-03-08,-0.3614417993279692
2026-03-08 01:00:39.436000+00:00,1,Sunday,2026-03-08,-0.942623533248022
2026-03-08 01:01:07.139000+00:00,1,Sunday,2026-03-08,-0.494486883744011
2026-03-08 01:00:46.081000+00:00,1,Sunday,2026-03-08,-0.5400052940799646
2026-03-08 01:01:02.599000+00:00,1,Sunday,2026-03-08,-1.932012150017525
2026-03-08 01:00:10.701000+00:00,1,Sunday,2026-03-08,-1.053880655198427
2026-03-08 01:00:27.650000+00:00,1,Sunday,2026-03-08,-1.0195315007999484
2026-03-08 01:00:27.650000+00:00,1,Sunday,2026-03-08,-0.3993612237600079
2026-03-08 01:00:37.725000+00:00,1,Sunday,2026-03-08,-0.688743343655984
2026-03-08 01:02:08.433000+00:00,1,Sunday,2026-03-08,-0.47059900562634654
2026-03-08 01:00:01.526000+00:00,1,Sunday,2026-03-08,-0.9150870835583185
2026-03-08 01:01:50.591000+00:00,1,Sunday,2026-03-08,-0.3553267576622494
2026-03-08 01:02:32.863000+00:00,1,Sunday,2026-03-08,-0.6629722401455956
2026-03-08 01:00:27.089000+00:00,1,Sunday,2026-03-08,-1.5841773721520118
2026-03-08 01:02:40.235000+00:00,1,Sunday,2026-03-08,-0.9422001480862597
2026-03-08 01:00:37.169000+00:00,1,Sunday,2026-03-08,-0.6792334458623079
2026-03-08 01:01:55.779000+00:00,1,Sunday,2026-03-08,-0.4387482614399374
2026-03-08 01:02:46.998000+00:00,1,Sunday,2026-03-08,-0.5043192268799388
2026-03-08 01:02:10.665000+00:00,1,Sunday,2026-03-08,-0.46067423067195457
2026-03-08 01:01:19.755000+00:00,1,Sunday,2026-03-08,-0.13583899900794838
2026-03-08 01:03:01.552000+00:00,1,Sunday,2026-03-08,-0.9469558861199905
2026-03-08 01:03:08.155000+00:00,1,Sunday,2026-03-08,-0.494486883744011
2026-03-08 01:03:01.552000+00:00,1,Sunday,2026-03-08,-0.6966324220799534
2026-03-08 01:01:51.151000+00:00,1,Sunday,2026-03-08,0.012528936695989895
2026-03-08 01:03:59.553000+00:00,1,Sunday,2026-03-08,-0.647511784703938
2026-03-08 01:04:09.315000+00:00,1,Sunday,2026-03-08,-0.9434721297792127
2026-03-08 01:04:11.510000+00:00,1,Sunday,2026-03-08,-0.5111359084800101
2026-03-08 01:04:42.026000+00:00,1,Sunday,2026-03-08,-0.4918281859007152
2026-03-08 01:02:15.331000+00:00,1,Sunday,2026-03-08,0.2607053704320319
2026-03-08 01:03:34.833000+00:00,1,Sunday,2026-03-08,-2.1036549699359406
2026-03-08 01:03:39.096000+00:00,1,Sunday,2026-03-08,-0.4154336185247453
2026-03-08 01:03:56.341000+00:00,1,Sunday,2026-03-08,-0.2824770124799645
2026-03-08 01:04:42.566000+00:00,1,Sunday,2026-03-08,-0.4979578708079699
2026-03-08 01:04:59.795000+00:00,1,Sunday,2026-03-08,-0.46989402470397307
2026-03-08 01:02:13.508000+00:00,1,Sunday,2026-03-08,-0.45178932838395963
2026-03-08 01:02:32.267000+00:00,1,Sunday,2026-03-08,-0.7169209649279311
2026-03-08 01:05:00.326000+00:00,1,Sunday,2026-03-08,-0.5039159865599703
2026-03-08 01:03:01.552000+00:00,1,Sunday,2026-03-08,-1.0369996895998643
2026-03-08 01:03:01.552000+00:00,1,Sunday,2026-03-08,-0.993777287567933
2026-03-08 01:03:03.790000+00:00,1,Sunday,2026-03-08,-0.4800101920222915
2026-03-08 01:05:17.002000+00:00,1,Sunday,2026-03-08,-0.9776446346879495
2026-03-08 01:05:35.429000+00:00,1,Sunday,2026-03-08,-0.2770602130400236
2026-03-08 01:05:02.564000+00:00,1,Sunday,2026-03-08,-1.5693364831871561
2026-03-08 01:06:17.032000+00:00,1,Sunday,2026-03-08,-0.7569191548799062
2026-03-08 01:06:30.492000+00:00,1,Sunday,2026-03-08,-1.35463453395672
2026-03-08 01:06:17.032000+00:00,1,Sunday,2026-03-08,-0.7150819334399403
2026-03-08 01:05:02.564000+00:00,1,Sunday,2026-03-08,-1.6091798044798833
2026-03-08 01:06:04.563000+00:00,1,Sunday,2026-03-08,-1.8184519439999063
2026-03-08 01:04:42.566000+00:00,1,Sunday,2026-03-08,-1.5208108092863248
2026-03-08 01:05:09.059000+00:00,1,Sunday,2026-03-08,-0.9431815459919022
2026-03-08 01:06:25.591000+00:00,1,Sunday,2026-03-08,-2.578727523047938
2026-03-08 01:06:42.790000+00:00,1,Sunday,2026-03-08,-0.8994358664135805
2026-03-08 01:06:43.347000+00:00,1,Sunday,2026-03-08,-1.2328473163103952
2026-03-08 01:07:04.084000+00:00,1,Sunday,2026-03-08,-0.8405208940799782
2026-03-08 01:07:05.717000+00:00,1,Sunday,2026-03-08,-1.224505784159924
2026-03-08 01:07:14.811000+00:00,1,Sunday,2026-03-08,-0.7432631188799524
2026-03-08 01:05:39.831000+00:00,1,Sunday,2026-03-08,-0.45517745370232154
2026-03-08 01:07:18.070000+00:00,1,Sunday,2026-03-08,-0.9884025103679002
2026-03-08 01:06:04.563000+00:00,1,Sunday,2026-03-08,-2.003160734120026
2026-03-08 01:07:51.361000+00:00,1,Sunday,2026-03-08,-0.49459729478395004
2026-03-08 01:08:18.069000+00:00,1,Sunday,2026-03-08,-0.6403600295999534
2026-03-08 01:08:18.069000+00:00,1,Sunday,2026-03-08,-0.9579261830399213
2026-03-08 01:08:36.654000+00:00,1,Sunday,2026-03-08,-0.9586210525198735
2026-03-08 01:06:55.830000+00:00,1,Sunday,2026-03-08,-1.7479257395999823
2026-03-08 01:08:43.785000+00:00,1,Sunday,2026-03-08,-0.4858116121920016
2026-03-08 01:09:05.752000+00:00,1,Sunday,2026-03-08,-1.2368363903999922
2026-03-08 01:09:05.752000+00:00,1,Sunday,2026-03-08,-0.19584580041598065
2026-03-08 01:07:14.811000+00:00,1,Sunday,2026-03-08,-0.3134951719296708
2026-03-08 01:07:14.811000+00:00,1,Sunday,2026-03-08,-0.6481809661708029
2026-03-08 01:07:14.811000+00:00,1,Sunday,2026-03-08,-0.3464589308640001
2026-03-08 01:07:14.811000+00:00,1,Sunday,2026-03-08,-0.6617151818927447
2026-03-08 01:07:18.070000+00:00,1,Sunday,2026-03-08,-0.6566889781919403
2026-03-08 01:08:44.335000+00:00,1,Sunday,2026-03-08,-0.08050687860478539
2026-03-08 01:07:32.852000+00:00,1,Sunday,2026-03-08,-0.09796525939200235
2026-03-08 01:07:36.123000+00:00,1,Sunday,2026-03-08,-0.39570839677590797
2026-03-08 01:08:07.142000+00:00,1,Sunday,2026-03-08,-0.22232772639986753
2026-03-08 01:08:26.255000+00:00,1,Sunday,2026-03-08,-1.563666516191979
2026-03-08 01:09:06.428000+00:00,1,Sunday,2026-03-08,-0.6511739547135253
2026-03-08 01:09:06.973000+00:00,1,Sunday,2026-03-08,-0.5889904256079346
2026-03-08 01:09:15.787000+00:00,1,Sunday,2026-03-08,-0.49577938783993347
2026-03-08 01:09:39.553000+00:00,1,Sunday,2026-03-08,-0.985250515199989
2026-03-08 01:09:04.641000+00:00,1,Sunday,2026-03-08,-0.261765634799953
2026-03-08 01:10:17.808000+00:00,1,Sunday,2026-03-08,-0.5160634891647381
2026-03-08 01:10:17.808000+00:00,1,Sunday,2026-03-08,-0.7139353159929704
2026-03-08 01:10:17.808000+00:00,1,Sunday,2026-03-08,-0.6893191650239731
2026-03-08 01:10:17.808000+00:00,1,Sunday,2026-03-08,-0.9319438250638559
2026-03-08 01:10:18.958000+00:00,1,Sunday,2026-03-08,-0.6400720008000292
2026-03-08 01:10:18.958000+00:00,1,Sunday,2026-03-08,-1.2363429586400845
2026-03-08 01:08:41.602000+00:00,1,Sunday,2026-03-08,-1.043757095635125
2026-03-08 01:10:21.159000+00:00,1,Sunday,2026-03-08,-0.8831102628318629
2026-03-08 01:10:46.061000+00:00,1,Sunday,2026-03-08,-1.3408436927998606
2026-03-08 01:10:46.061000+00:00,1,Sunday,2026-03-08,-1.1993463627598395
2026-03-08 01:10:46.061000+00:00,1,Sunday,2026-03-08,-2.012220484127988
2026-03-08 01:10:46.629000+00:00,1,Sunday,2026-03-08,-0.49572291133435264
2026-03-08 01:10:46.629000+00:00,1,Sunday,2026-03-08,-0.8923597259304836
2026-03-08 01:10:46.629000+00:00,1,Sunday,2026-03-08,-0.7423324018176058
2026-03-08 01:10:10.689000+00:00,1,Sunday,2026-03-08,-0.10350558691191392
2026-03-08 01:11:06.720000+00:00,1,Sunday,2026-03-08,-0.8218950796159086
2026-03-08 01:09:39.553000+00:00,1,Sunday,2026-03-08,-0.457466062031956
2026-03-08 01:11:16.384000+00:00,1,Sunday,2026-03-08,-0.9598838574400061
2026-03-08 01:11:17.509000+00:00,1,Sunday,2026-03-08,-0.6750475835198693
2026-03-08 01:12:28.725000+00:00,1,Sunday,2026-03-08,-0.6456823183583849
2026-03-08 01:12:32.972000+00:00,1,Sunday,2026-03-08,-0.47554482975998735
2026-03-08 01:11:07.885000+00:00,1,Sunday,2026-03-08,-1.2607278197279723
2026-03-08 01:13:03.440000+00:00,1,Sunday,2026-03-08,-0.8513475711998895
2026-03-08 01:10:46.061000+00:00,1,Sunday,2026-03-08,-0.6593531567999567
2026-03-08 01:11:07.329000+00:00,1,Sunday,2026-03-08,-0.9580200324239003
2026-03-08 01:12:47.546000+00:00,1,Sunday,2026-03-08,-0.006292964119128885
2026-03-08 01:11:43.258000+00:00,1,Sunday,2026-03-08,-0.6846377053823323
2026-03-08 01:12:29.272000+00:00,1,Sunday,2026-03-08,-0.6508216668799629
2026-03-08 01:13:51.599000+00:00,1,Sunday,2026-03-08,-0.9884534015999701
2026-03-08 01:14:10.885000+00:00,1,Sunday,2026-03-08,-3.162401665247924
2026-03-08 01:09:52.203000+00:00,1,Sunday,2026-03-08,-0.736471345991986
2026-03-08 01:12:47.546000+00:00,1,Sunday,2026-03-08,-1.6979681522495518
2026-03-08 01:15:04.293000+00:00,1,Sunday,2026-03-08,-0.9840743975998322
2026-03-08 01:12:28.725000+00:00,1,Sunday,2026-03-08,-1.0228229030880054
2026-03-08 01:12:47.017000+00:00,1,Sunday,2026-03-08,-1.329407178719956
2026-03-08 01:12:47.546000+00:00,1,Sunday,2026-03-08,-0.9102539784575975
2026-03-08 01:14:10.885000+00:00,1,Sunday,2026-03-08,-1.3994214803278673
2026-03-08 01:13:03.440000+00:00,1,Sunday,2026-03-08,-0.6309019295232086
2026-03-08 01:13:10.592000+00:00,1,Sunday,2026-03-08,-1.9331575597439108
2026-03-08 01:14:29.554000+00:00,1,Sunday,2026-03-08,-1.8867124482248139
2026-03-08 01:15:16.865000+00:00,1,Sunday,2026-03-08,-0.3877141746720023
2026-03-08 01:15:19.544000+00:00,1,Sunday,2026-03-08,-1.1888308717478582
2026-03-08 01:15:31.226000+00:00,1,Sunday,2026-03-08,-0.883171029887979
2026-03-08 01:13:58.383000+00:00,1,Sunday,2026-03-08,-0.827820284800054
2026-03-08 01:16:06.060000+00:00,1,Sunday,2026-03-08,-0.3129790343998695
2026-03-08 01:16:11.972000+00:00,1,Sunday,2026-03-08,-0.25885952639993737
2026-03-08 01:15:52.216000+00:00,1,Sunday,2026-03-08,-0.25341130079996427
2026-03-08 01:14:46.251000+00:00,1,Sunday,2026-03-08,-0.4536755879039551
2026-03-08 01:14:48.364000+00:00,1,Sunday,2026-03-08,-0.9836309557007503
2026-03-08 01:14:56.258000+00:00,1,Sunday,2026-03-08,-0.5690660157600127
2026-03-08 01:17:20.442000+00:00,1,Sunday,2026-03-08,-0.9199284156431284
2026-03-08 01:15:12.530000+00:00,1,Sunday,2026-03-08,-0.4582775831759559
2026-03-08 01:16:11.972000+00:00,1,Sunday,2026-03-08,-0.5570779301471
2026-03-08 01:17:17.744000+00:00,1,Sunday,2026-03-08,-0.32919469440001786
2026-03-08 01:17:52.861000+00:00,1,Sunday,2026-03-08,-0.5051257075199503
2026-03-08 01:17:32.149000+00:00,1,Sunday,2026-03-08,-0.45568018953582085
2026-03-08 01:17:50.697000+00:00,1,Sunday,2026-03-08,-0.4244854590144056
2026-03-08 01:18:12.796000+00:00,1,Sunday,2026-03-08,-0.7955096110175915
2026-03-08 01:18:12.796000+00:00,1,Sunday,2026-03-08,-0.7952965263359765
2026-03-08 01:15:49.006000+00:00,1,Sunday,2026-03-08,-0.8739543695999699
