pnl,score,entry_efficiency,entry_delay,slippage,mfe,mae,profit_capture_ratio
-0.6051211460639913,0.5290450995587955,1.0,0,,1.9999999999992246e-05,0.0,-30256.05730321129
-0.335257180127964,0.5515135395244517,1.0,0,,9.999999999998899e-05,-0.00019999999999997797,-3352.5718012800094
-0.6117045747119865,0.4444629863690488,1.0,0,,0.0,-0.00010000000000000286,
-0.30533880000001634,0.45652637733714063,1.0,0,,0.0009000000000000119,-0.00019999999999997797,-339.26533333334703
-0.20641119999999638,0.3349346942774824,1.0,0,,0.21999999999997044,0.0,-0.9382327272728369
-0.29241991999998634,0.4287699380212806,1.0,0,,0.0007300000000000084,0.0,-400.57523287668903
-0.22522228192799282,0.44321178483348866,1.0,0,,0.00029999999999996696,0.0,-750.7409397600587
-0.31063670501597507,0.42100756987044385,1.0,0,,0.0,-0.00029999999999996696,
-0.2998371746079437,0.5289989115961762,1.0,0,,0.00020000000000003348,0.0,-1499.1858730394674
-0.3878472837119592,0.3003216652416117,1.0,0,,0.0,-0.00019999999999997797,
-0.6417283269839047,0.4907170035694334,1.0,0,,0.027999999999991587,-0.0030000000000001137,-22.918868820860624
-0.4311087291966097,0.5205318410339252,1.0,0,,3.000000000000398e-06,-9.999999999992654e-07,-143702.90973218417
-0.2520431602559684,0.5515135395244517,1.0,0,,0.00030000000000002247,0.0,-840.1438675198317
-0.3363260817839705,0.5197129377337006,1.0,0,,0.2300000000000182,-0.13999999999998636,-1.462287312104104
-0.4312335999999478,0.5762002731983245,,0,,0.0,0.0,
-0.3000395999999769,0.4444629863690488,,0,,0.0,0.0,
-0.2777447561696007,0.5027437746347478,1.0,0,,4.0000000000003005e-10,-3.100000000000021e-09,-694361890.4239496
-0.30039680000001096,0.44321178483348866,1.0,0,,9.999999999998899e-05,0.0,-3003.9680000004405
-0.5886496453119437,0.5119049752459199,1.0,0,,0.0,-0.5899999999999181,
-0.9125580160399649,0.5707877177889384,1.0,0,,0.0,-0.004999999999999893,
-0.34403374467836983,0.5329052869239825,1.0,0,,0.0,-3.0000000000002247e-05,
-0.15179720647680545,0.42609371513682914,1.0,0,,0.0006399999999999739,-0.00032000000000004247,-237.18313512001816
-0.2093249525241397,0.4951401643102995,1.0,0,,3.7000000000000662e-09,-3.000000000002343e-10,-56574311.49300972
-0.4571248401279658,0.4213177637383293,1.0,0,,0.0,-0.0007999999999999119,
-0.4317869982069639,0.521703114014552,1.0,0,,9.999999999992654e-07,-3.000000000000398e-06,-431786.9982072811
-0.39697310275997055,0.49086009904512007,1.0,0,,0.019000000000005457,-0.026999999999986812,-20.893321197887186
-0.36068459857835006,0.5340199355583306,1.0,0,,1.9999999999999185e-05,0.0,-18034.229928918237
-0.3933283199999535,0.506081832007835,1.0,0,,0.0,-4.999999999999449e-05,
-0.2983754599999905,0.4406659330650971,1.0,0,,9.999999999998899e-05,-0.00029999999999996696,-2983.7546000002335
-0.4016983999999547,0.5210549754420339,,0,,0.0,0.0,
-0.7536984799679818,0.5559956227234764,1.0,0,,0.0001000000000000445,-0.00029999999999996696,-7536.984799676464
-0.5808286838479355,0.506081832007835,1.0,0,,4.000000000001225e-05,0.0,-14520.717096193941
-0.4015935999999768,0.5210549754420339,1.0,0,,0.00030000000000002247,0.0,-1338.6453333331558
-0.20634679999998295,0.3286052641920657,1.0,0,,0.2400000000000091,0.0,-0.8597783333332297
-0.10565093260803349,0.4933064604823577,1.0,0,,0.00039999999999995595,-0.0007000000000000339,-264.1273315201128
-0.348646387711947,0.5119049752459199,1.0,0,,0.16000000000008185,0.0,-2.179039923198554
-0.3055457999999765,0.4566707225952146,,0,,0.0,0.0,
-0.4015261677143317,0.4961112606687198,1.0,0,,7.00000000000145e-05,-4.999999999999449e-05,-5736.088110203551
-0.2815049951769838,0.521703114014552,1.0,0,,3.9999999999996635e-06,-3.000000000000398e-06,-70376.24879425186
-0.29266012000000985,0.42893328459768065,1.0,0,,0.0008499999999999897,0.0,-344.30602352942753
-0.289833573119995,0.5220630272333616,1.0,0,,4.999999999999449e-05,0.0,-5796.671462400539
-0.4078099199999585,0.5329052869239825,1.0,0,,0.0,-1.9999999999992246e-05,
-0.05428716726397846,0.3067214389710331,1.0,0,,0.00040000000000001146,0.0,-135.71791815994226
-0.2854054587526045,0.5321895193419504,1.0,0,,4.000000000000531e-06,0.0,-71351.36468814165
-0.373775620064015,0.4213177637383293,1.0,0,,0.0,-0.00040000000000006697,
-0.7736202309143695,0.4406659330650971,1.0,0,,9.999999999998899e-05,-0.0012999999999999678,-7736.202309144547
-0.4284599999999571,0.5707877177889384,,0,,0.0,0.0,
-0.30596397407996523,0.5434594441593704,1.0,0,,0.00020000000000003348,0.0,-1529.81987039957
-0.3585432101759929,0.4499023782992594,1.0,0,,0.1799999999998363,-1.3200000000001637,-1.9919067232017722
-0.27867599135997034,0.4562292665886255,1.0,0,,0.0,-0.006000000000000227,
