pnl,volatility,atr,trend_strength
-1.2185694695119444,0.0027624309392264342,,1.0
-0.3583768364319918,0.001470391658869191,,0.8286052641920657
-0.8490813080383894,0.0009968102073364133,,1.0
-0.5614087236155711,0.0022434938677834662,,1.0
-0.45606795907199715,0.002559252253254666,,0.9278739070790283
-0.6396000787199975,0.002107481559536356,,0.9694019290624142
-0.7458284442495887,0.002002447435754807,,1.0
-0.5161344276479702,0.0015020533388727265,,1.0
-2.4840174900822465,0.004194605186613996,,1.0
-1.8892323089199077,0.0040540540540540074,,1.0
-0.5621264587519781,0.0037531613555893133,,0.9342105963438962
-0.6384946070159765,0.003927168868261299,,0.8100028845859824
-0.6259500513599927,0.0028638375423066646,,1.0
-0.7120080950400101,0.005146386093321126,,0.9557572679933586
-0.31266599999999123,0.004466631634261667,,0.9694019290624142
-0.3873337999999519,0.0020772992735389032,,0.974865525087538
-0.29473200000000876,0.0012456950245473824,,0.9320612481298556
-0.3337737303599908,0.003248703856166929,,0.8362509635572307
-0.5925771417215783,0.003121098626716694,,1.0
-0.2794655907839822,0.001532180837659374,,0.9342105963438962
0.7767389067296792,0.006896551724137977,,1.0
-0.3068450989951898,0.0009984468604393915,,1.0
-0.4561417998728063,0.0037462139327275484,,0.9345017726252
-0.31640400000000224,0.0011373976342128967,,0.9557572679933586
-0.23645006425942036,0.0018599262127634375,,1.0
-0.26855279637498686,0.0017843866171003506,,1.0
-0.49527771946394694,0.00826446280991732,,1.0
-1.3050388574399356,0.003986951794128271,,1.0
-0.410836399999956,0.0005188067444877652,,1.0
-0.3124200000000066,0.0005247966413014379,,0.9694019290624142
-0.21409692699595934,0.007885453413571391,,0.9619630362907725
-0.3873705999999931,0.0005698005698005914,,0.974865525087538
-0.2947536000000042,0.0004394960445355508,,0.9320612481298556
-0.3322559769599698,0.000896458987001445,,1.0
-0.30672837782399354,0.003512725344644769,,1.0
-0.2944535245519842,0.002132196162046871,,0.8100028845859824
-0.08441047112796381,0.0011746280344558436,,0.8457053640364319
-0.08226133948718947,0.0016602102933037585,,0.9278739070790283
-0.262901116632,0.00337690199038561,,0.8153125794805763
-0.16304849244001,0.000323774283071092,,0.8063596181515265
-0.18907744146716804,0.0009668063164678563,,0.8689227263119438
-0.1663883520223915,0.0005548773721008587,,0.83226643143465
-0.36289919078395977,0.0005264081417793248,,1.0
-0.21895770275998802,0.0011755051345177757,,0.8362509635572307
-0.2956594483506135,0.0005953266855187574,,0.8637008475537913
-0.46117279041120507,0.0006231176653858603,,1.0
-0.14424761669199265,0.0005551854319342049,,0.83226643143465
-0.593781339707706,0.0017099758771260182,,0.9868236410303282
-0.19105059999999177,0.0,,0.8084501302058087
-0.28187199999998647,0.0,,0.9032034161552281
-2.24609416501118,0.003093721565059208,,1.0
-0.19857167999998782,0.0004631161098245897,,0.8287703271437733
-0.10990400861436292,0.0014614541468761836,,1.0
-0.19118159999999595,0.0,,0.806382996396075
-0.14805416692127693,0.0008935219657483141,,0.8637008475537913
-0.17547409465441757,0.005413012882970661,,0.9218724547962753
-0.11769403860476968,0.0011895106785617673,,0.9218724547962753
-0.24857101295999584,0.0005552213945310081,,0.8063596181515265
-0.15286718713599148,0.0010381520892811095,,0.8494942789903377
-0.36507043849598586,0.001568627450980437,,0.8457053640364319
-0.33475729647357466,0.0018042399639152309,,0.8689227263119438
-0.8013851056127732,0.007884310618066529,,0.8153125794805763
-0.15037798761598545,0.0008077928248990001,,0.8226175123920446
-0.24203896697903787,0.0014631915866483575,,0.9868236410303282
-0.20130637349981842,0.0017881090746535327,,0.8637008475537913
-0.2418025992479984,0.0005193456245130563,,0.8449009077690844
-0.12206761136878586,0.0009993337774817537,,0.83226643143465
-0.14064358531197643,0.0007844442331463642,,0.8225923156855512
-0.12439018075200696,0.0007836990595610423,,0.8457053640364319
-0.6503834344184569,0.0017696414950419564,,0.9870242104185548
-0.06265433932797745,0.001793721973094172,,0.9032034161552281
-0.1920345284231743,0.00039703546850188253,,0.8287703271437733
-0.2982361200000264,0.00249146942533705,,0.9387688561106209
-0.19118159999999595,0.0,,0.806382996396075
-0.12355934401437992,0.002418730650154776,,0.8853339541442187
-0.13424750406398495,0.0006616382162232962,,0.8345614846548616
-0.2742049799999833,0.002062786050409336,,0.8853339541442187
-0.19030000000001018,0.0,,0.8063596181515265
-0.08076727424797814,0.0041296310862896065,,0.8000419047696724
-0.3643136383039834,0.0018210197710717439,,0.8449009077690844
-0.16754399351999047,0.0005549132947976267,,0.8166426961119548
-0.5105017258563029,0.0019411676870240394,,0.8756901755631487
-0.11160208092000382,0.0008316699933465485,,0.8080975735713047
0.6418298968712058,0.00748584991783822,,0.997253060879544
