coin,hour,volatility_bucket,expectancy,profit_factor,trade_count
LTC/USDT,23,"(-0.001, 0.000463]",-0.6512841638799552,0.0,6
BGB/USDT,4,"(-0.001, 0.000463]",-0.6534439997679122,0.0,5
TRX/USDT,19,"(-0.001, 0.000463]",-0.6538098773350198,0.0,15
ASTER/USDT,19,"(0.0012, 0.00201]",-0.6538750086239989,0.0,3
BTC/USDT,18,"(0.000792, 0.0012]",-0.6547914966350127,0.0,6
HYPE/USDT,7,"(0.000463, 0.000792]",-0.6550614099906338,0.0,2
ASTER/USDT,0,"(0.0012, 0.00201]",-0.6554901434159914,0.0,2
SUI/USDT,1,"(0.000463, 0.000792]",-0.6555265110013462,0.0,8
BTC/USDT,20,"(0.000463, 0.000792]",-0.6561697053137446,0.0,10
BNB/USDT,1,"(0.0012, 0.00201]",-0.6566889781919403,0.0,1
HBAR/USDT,22,"(0.00201, 0.0338]",-0.6570000512007154,0.0,1
SUI/USDT,5,"(0.000463, 0.000792]",-0.6571243231280559,0.0,1
MOODENG/USDT,19,"(-0.001, 0.000463]",-0.6578161392505704,0.0,4
AVAX/USDT,19,"(-0.001, 0.000463]",-0.6593852515559588,0.0,2
HOME/USDT,20,"(0.000792, 0.0012]",-0.659962419008779,0.0,2
0G/USDT,4,"(0.0012, 0.00201]",-0.6602471095519422,0.03889123574327943,3
VELVET/USDT,21,"(0.000463, 0.000792]",-0.6605140320659412,0.0,2
UNI/USDT,1,"(0.000463, 0.000792]",-0.6610520406399653,0.0,6
HBAR/USDT,22,"(-0.001, 0.000463]",-0.6610864139563625,0.0,4
HOME/USDT,1,"(-0.001, 0.000463]",-0.6618046288360182,0.0,10
BERA/USDT,4,"(0.000463, 0.000792]",-0.6624441814116896,0.0,3
ZEC/USDT,19,"(0.00201, 0.0338]",-0.6629575313268704,0.367878284885192,8
STO/USDT,20,"(-0.001, 0.000463]",-0.6634608132223917,0.0,1
BNB/USDT,20,"(0.000463, 0.000792]",-0.6645619572783683,0.0,10
MON/USDT,23,"(0.000792, 0.0012]",-0.6650406415215776,0.0,2
XLM/USDT,19,"(-0.001, 0.000463]",-0.6656520400889657,0.0,4
ZRO/USDT,5,"(0.0012, 0.00201]",-0.666529188157963,0.0,4
BCH/USDT,23,"(0.000792, 0.0012]",-0.6666117171839416,0.0,1
XRP/USDT,3,"(0.000792, 0.0012]",-0.6666252103636711,0.0,13
PI/USDT,4,"(0.00201, 0.0338]",-0.6670954910015569,0.1846043417563609,10
BCH/USDT,0,"(0.000792, 0.0012]",-0.6671373429359824,0.0,2
RECALL/USDT,22,"(-0.001, 0.000463]",-0.6688790572175651,0.0,1
MOODENG/USDT,19,"(0.000792, 0.0012]",-0.6726108872615453,0.0,2
H/USDT,18,"(0.000463, 0.000792]",-0.6727412989743522,0.0,1
MOODENG/USDT,4,"(0.00201, 0.0338]",-0.6729743055856836,0.0,1
SUI/USDT,10,"(0.000463, 0.000792]",-0.673666748890344,0.0,5
ALCH/USDT,21,"(-0.001, 0.000463]",-0.6745265819136392,0.0,1
LINK/USDT,1,"(-0.001, 0.000463]",-0.674774062559965,0.0,2
SOL/USDT,19,"(0.000792, 0.0012]",-0.6756926985016838,0.0,7
LINK/USDT,3,"(0.000792, 0.0012]",-0.6758593766399461,0.0,5
BNB/USDT,16,"(0.000792, 0.0012]",-0.6777481123840041,0.0,2
SUI/USDT,0,"(-0.001, 0.000463]",-0.6778567545575608,0.0,5
LTC/USDT,22,"(0.00201, 0.0338]",-0.677938773600063,0.0,1
PEPE/USDT,6,"(0.000792, 0.0012]",-0.6781257382917217,0.0,3
MON/USDT,1,"(0.000463, 0.000792]",-0.6784266825194958,0.0,2
XRP/USDT,19,"(0.0012, 0.00201]",-0.6786625996426885,0.0,3
LPT/USDT,5,"(0.00201, 0.0338]",-0.6792641416465893,0.2120371193575889,3
AAVE/USDT,19,"(0.000463, 0.000792]",-0.6797171180599613,0.0,4
ADA/USDT,0,"(0.0012, 0.00201]",-0.6801332331359544,0.0,1
LINK/USDT,20,"(0.0012, 0.00201]",-0.6803625627199987,0.0,4
BNB/USDT,19,"(0.000463, 0.000792]",-0.6810458499448246,0.0,9
ADA/USDT,22,"(0.000792, 0.0012]",-0.6819542888175806,0.0,5
HBAR/USDT,10,"(-0.001, 0.000463]",-0.6820355531807207,0.0,1
SOL/USDT,17,"(0.0012, 0.00201]",-0.6821469761226413,0.0,3
DOGE/USDT,19,"(0.0012, 0.00201]",-0.6822147637451658,0.0,4
WLD/USDT,1,"(0.000792, 0.0012]",-0.6846409169760027,0.0,2
MON/USDT,22,"(-0.001, 0.000463]",-0.6851178809375948,0.0,1
MORPHO/USDT,6,"(0.000463, 0.000792]",-0.6853391091733281,0.0,3
XLM/USDT,4,"(0.0012, 0.00201]",-0.6854776697487425,0.0,3
PENGU/USDT,19,"(-0.001, 0.000463]",-0.6873375807223141,0.0,1
DOGE/USDT,3,"(0.000792, 0.0012]",-0.687698264021235,0.0,5
SOL/USDT,18,"(0.000792, 0.0012]",-0.6892169311999913,0.0,3
TAO/USDT,17,"(0.00201, 0.0338]",-0.6912344882650577,0.1169463271903161,19
BNB/USDT,19,"(0.000792, 0.0012]",-0.6913752895999862,0.0,3
RIVER/USDT,1,"(0.00201, 0.0338]",-0.6914619104399244,0.024636101286510878,8
AVAX/USDT,14,"(0.0012, 0.00201]",-0.6918828729119975,0.0,1
WLD/USDT,20,"(-0.001, 0.000463]",-0.6921221414000045,0.0,5
MOODENG/USDT,16,"(0.0012, 0.00201]",-0.6921469039800181,0.0,1
AVAX/USDT,20,"(0.00201, 0.0338]",-0.6936258383680295,0.0,1
LINK/USDT,4,"(0.0012, 0.00201]",-0.6936773787733284,0.0,3
MON/USDT,21,"(-0.001, 0.000463]",-0.6941806639023986,0.0,2
UNI/USDT,21,"(0.000792, 0.0012]",-0.6942624037599483,0.0,3
DOGE/USDT,3,"(0.000463, 0.000792]",-0.6946116829810013,0.0,7
MORPHO/USDT,10,"(0.000792, 0.0012]",-0.6951074053479469,0.0,6
BERA/USDT,9,"(-0.001, 0.000463]",-0.6961194198424454,0.0,1
HOME/USDT,3,"(0.0012, 0.00201]",-0.6982254105935382,0.0,4
BGB/USDT,5,"(0.000463, 0.000792]",-0.6994928441399326,0.0,4
XRP/USDT,22,"(0.000792, 0.0012]",-0.6996812060399591,0.0,1
LTC/USDT,1,"(-0.001, 0.000463]",-0.6999284293199269,0.0,2
ETH/USDT,21,"(0.000792, 0.0012]",-0.7007414067039699,0.0,3
XLM/USDT,17,"(0.000792, 0.0012]",-0.7009107852607365,0.0,1
ETH/USDT,4,"(-0.001, 0.000463]",-0.7011387815039491,0.0,1
DOGE/USDT,22,"(0.000792, 0.0012]",-0.7019936645855372,0.0,2
PEPE/USDT,5,"(0.000463, 0.000792]",-0.7024381171919303,0.0,1
LINK/USDT,3,"(-0.001, 0.000463]",-0.7029736884798783,0.0,1
HYPE/USDT,10,"(0.000792, 0.0012]",-0.7035049062460356,0.0,3
FF/USDT,18,"(0.000463, 0.000792]",-0.7044017109080162,0.0,1
MOODENG/USDT,17,"(0.000792, 0.0012]",-0.705172490419159,0.0,1
PENGU/USDT,22,"(0.000463, 0.000792]",-0.7055261272006209,0.0,6
LTC/USDT,4,"(0.000463, 0.000792]",-0.7083996849866058,0.0,9
BCH/USDT,4,"(0.000463, 0.000792]",-0.7088281359999525,0.0,3
SOL/USDT,10,"(0.000792, 0.0012]",-0.710448582815981,0.0,2
ASTER/USDT,1,"(0.000792, 0.0012]",-0.7105316888719632,0.0,3
AVAX/USDT,19,"(0.0012, 0.00201]",-0.7106136063999854,0.0,4
LINK/USDT,14,"(0.00201, 0.0338]",-0.7120080950400101,0.0,1
PEPE/USDT,4,"(0.000792, 0.0012]",-0.7121922945588042,0.0,5
MOODENG/USDT,23,"(0.000792, 0.0012]",-0.7122160036992156,0.0,1
SONIC/USDT,1,"(0.00201, 0.0338]",-0.7122645100535913,0.10446474822892983,2
PENGU/USDT,1,"(0.0012, 0.00201]",-0.7139353159929704,0.0,1
PENGU/USDT,19,"(0.0012, 0.00201]",-0.7144203388332885,0.0,6
PENGU/USDT,21,"(-0.001, 0.000463]",-0.7149727621271693,0.0,2
LINK/USDT,19,"(0.0012, 0.00201]",-0.7162001626999708,0.0,4
BGB/USDT,19,"(0.000792, 0.0012]",-0.7173973109879592,0.0,2
HYPE/USDT,22,"(0.0012, 0.00201]",-0.7182596039399824,0.0,5
PEPE/USDT,23,"(0.00201, 0.0338]",-0.7189800197016455,0.0,1
ASTER/USDT,2,"(-0.001, 0.000463]",-0.7218905211983626,0.0,5
PEPE/USDT,18,"(0.00201, 0.0338]",-0.7240885011045095,0.0,3
ALCH/USDT,19,"(0.0012, 0.00201]",-0.724581079289606,0.0,1
ZEC/USDT,2,"(0.00201, 0.0338]",-0.7268707299959689,0.0,13
ZRO/USDT,4,"(0.0012, 0.00201]",-0.7272281279999054,0.0,1
HBAR/USDT,19,"(0.000463, 0.000792]",-0.727870709791945,0.0,4
XLM/USDT,22,"(0.000463, 0.000792]",-0.728263181935346,0.0,4
VELVET/USDT,23,"(-0.001, 0.000463]",-0.7283168243999671,0.0,2
WLD/USDT,19,"(-0.001, 0.000463]",-0.7291229838719974,0.0,1
MOODENG/USDT,20,"(-0.001, 0.000463]",-0.7293681939413642,0.0,9
VELVET/USDT,0,"(-0.001, 0.000463]",-0.7296410368080014,0.0,1
MORPHO/USDT,21,"(0.00201, 0.0338]",-0.7298384516719834,0.0,1
AVAX/USDT,3,"(-0.001, 0.000463]",-0.7300020165092569,0.0,3
DOGE/USDT,23,"(0.000463, 0.000792]",-0.730173458044769,0.0,1
MOODENG/USDT,20,"(0.000463, 0.000792]",-0.7324472417975229,0.0,1
AAVE/USDT,21,"(-0.001, 0.000463]",-0.7328220748799412,0.0,1
MORPHO/USDT,6,"(0.000792, 0.0012]",-0.7347465688573175,0.0,6
LTC/USDT,4,"(0.000792, 0.0012]",-0.7359351275732294,0.0,3
H/USDT,5,"(0.000792, 0.0012]",-0.7364964411573955,0.0,1
BNB/USDT,21,"(0.000792, 0.0012]",-0.7368656014719681,0.0,1
AVAX/USDT,1,"(0.000792, 0.0012]",-0.7372836306479544,0.0,3
LPT/USDT,23,"(-0.001, 0.000463]",-0.7376606751359174,0.0,1
PENGU/USDT,21,"(0.0012, 0.00201]",-0.7377240440474748,0.0,4
BCH/USDT,4,"(-0.001, 0.000463]",-0.737824801306593,0.0,3
BCH/USDT,12,"(0.000463, 0.000792]",-0.738859906575934,0.0,3
MOODENG/USDT,5,"(-0.001, 0.000463]",-0.7410759657727429,0.0,1
BTC/USDT,21,"(0.000463, 0.000792]",-0.7417190628654815,0.0,2
BNB/USDT,18,"(0.000792, 0.0012]",-0.7428348809799433,0.0,4
LA/USDT,2,"(0.00201, 0.0338]",-0.7436430608640285,0.0,2
LINK/USDT,19,"(0.00201, 0.0338]",-0.7443402709200126,0.0,2
LA/USDT,3,"(0.00201, 0.0338]",-0.7444556552324879,0.1079233603917741,15
ADA/USDT,10,"(0.000463, 0.000792]",-0.7452428747640132,0.0,4
BTC/USDT,19,"(0.0012, 0.00201]",-0.7464471956289572,0.0,11
WLD/USDT,20,"(0.0012, 0.00201]",-0.7471301517279351,0.0,3
AAVE/USDT,23,"(-0.001, 0.000463]",-0.7479034554399742,0.0,3
PAXG/USDT,9,"(-0.001, 0.000463]",-0.7487186196827389,0.0,4
LTC/USDT,22,"(-0.001, 0.000463]",-0.7494557380799685,0.0,4
ZEC/USDT,16,"(0.00201, 0.0338]",-0.7501013546481909,0.0,4
HBAR/USDT,22,"(0.000463, 0.000792]",-0.7503222381615561,0.0,4
LINK/USDT,6,"(-0.001, 0.000463]",-0.750977285759979,0.0,3
ADA/USDT,3,"(-0.001, 0.000463]",-0.7513399829199656,0.0,2
0G/USDT,0,"(0.000792, 0.0012]",-0.7519276576933245,0.0,9
MORPHO/USDT,4,"(-0.001, 0.000463]",-0.7532153613023743,0.0,5
MON/USDT,0,"(0.000792, 0.0012]",-0.7533632058169675,0.0,4
MORPHO/USDT,3,"(0.00201, 0.0338]",-0.754371954605654,0.006555382735830415,3
DOGE/USDT,20,"(0.0012, 0.00201]",-0.7550477568039716,0.0,3
GRASS/USDT,19,"(0.00201, 0.0338]",-0.7558979686144328,0.059409722446939234,6
UNI/USDT,0,"(0.000792, 0.0012]",-0.756436873919968,0.0,1
B2/USDT,5,"(0.000463, 0.000792]",-0.7564876411118538,0.0,1
PI/USDT,1,"(0.00201, 0.0338]",-0.7568093480528231,0.315762987553428,18
XRP/USDT,20,"(0.0012, 0.00201]",-0.7576089327839743,0.0,3
SUI/USDT,1,"(-0.001, 0.000463]",-0.7577988377822076,0.0,5
H/USDT,21,"(0.00201, 0.0338]",-0.758116230318257,0.21435066782810086,8
BTC/USDT,9,"(0.000463, 0.000792]",-0.760821333953924,0.0,4
HOME/USDT,9,"(-0.001, 0.000463]",-0.7615034312023334,0.0,4
BTC/USDT,22,"(0.000792, 0.0012]",-0.7623192034751483,0.0,2
LINK/USDT,10,"(0.000463, 0.000792]",-0.762624280800033,0.0,2
ADA/USDT,4,"(-0.001, 0.000463]",-0.7642498779918926,0.0,1
XLM/USDT,22,"(0.0012, 0.00201]",-0.7660303137025789,0.0,7
LTC/USDT,10,"(0.0012, 0.00201]",-0.7666885634400014,0.0,2
HYPE/USDT,6,"(0.000463, 0.000792]",-0.7668981126313946,0.0,3
DOGE/USDT,10,"(0.000792, 0.0012]",-0.7672414369275502,0.0,4
ADA/USDT,1,"(-0.001, 0.000463]",-0.7691040900559596,0.0,3
ETH/USDT,5,"(0.000463, 0.000792]",-0.7694735316671506,0.0,5
BTC/USDT,9,"(-0.001, 0.000463]",-0.7709620618199691,0.0,2
ETH/USDT,6,"(0.000463, 0.000792]",-0.7711255222859708,0.0,4
XLM/USDT,19,"(0.00201, 0.0338]",-0.7718540426535402,0.0,2
PENGU/USDT,19,"(0.00201, 0.0338]",-0.7723623718456331,0.0,11
MORPHO/USDT,18,"(0.00201, 0.0338]",-0.7746125732959799,0.0,2
PENGU/USDT,3,"(-0.001, 0.000463]",-0.7756620305525688,0.0,1
ZEC/USDT,23,"(0.000463, 0.000792]",-0.7760083588222695,0.0,1
SUI/USDT,3,"(0.0012, 0.00201]",-0.7765327313856455,0.0,9
MORPHO/USDT,5,"(0.000463, 0.000792]",-0.7765513380240319,0.0,1
MOODENG/USDT,4,"(0.0012, 0.00201]",-0.7773693336191887,0.0,1
MORPHO/USDT,4,"(0.0012, 0.00201]",-0.7776452462479044,0.0,1
HYPE/USDT,6,"(0.000792, 0.0012]",-0.7777535482303137,0.0,4
UNI/USDT,1,"(-0.001, 0.000463]",-0.7780240769066281,0.0,6
BERA/USDT,2,"(0.0012, 0.00201]",-0.7785676153985212,0.0,5
UNI/USDT,23,"(-0.001, 0.000463]",-0.7815751559999854,0.0,2
LPT/USDT,4,"(0.000792, 0.0012]",-0.7819413445439699,0.0,5
LINK/USDT,6,"(0.000463, 0.000792]",-0.7822299955199001,0.0,1
LTC/USDT,3,"(0.000463, 0.000792]",-0.7824546763399817,0.0,4
XRP/USDT,5,"(0.000792, 0.0012]",-0.7825770875399026,0.0,2
HOME/USDT,21,"(-0.001, 0.000463]",-0.7826426892838864,0.0,3
PENGU/USDT,1,"(-0.001, 0.000463]",-0.7838804698669417,0.0,1
ADA/USDT,0,"(0.000792, 0.0012]",-0.7845579844639756,0.0,3
PENGU/USDT,1,"(0.00201, 0.0338]",-0.7851768485270317,0.0,2
BCH/USDT,0,"(-0.001, 0.000463]",-0.7861462437839539,0.0,2
WLD/USDT,1,"(0.0012, 0.00201]",-0.786245097455976,0.0,2
LTC/USDT,16,"(0.000792, 0.0012]",-0.7865231462400353,0.0,1
PENGU/USDT,22,"(-0.001, 0.000463]",-0.7874689522883593,0.0,2
PI/USDT,1,"(0.0012, 0.00201]",-0.7952965263359765,0.0,1
AAVE/USDT,23,"(0.000463, 0.000792]",-0.7957000969199629,0.0,4
BTC/USDT,1,"(-0.001, 0.000463]",-0.7961252277459672,0.0,2
SOL/USDT,2,"(0.00201, 0.0338]",-0.7976230116479359,0.0,1
AAVE/USDT,0,"(0.000463, 0.000792]",-0.7977197279999656,0.0,1
ASTER/USDT,3,"(-0.001, 0.000463]",-0.7980009794799509,0.0,1
LTC/USDT,2,"(0.0012, 0.00201]",-0.7982226268800261,0.0,1
BTC/USDT,3,"(-0.001, 0.000463]",-0.7987666077400075,0.0,2
ZEC/USDT,3,"(0.00201, 0.0338]",-0.7989546206443787,0.15810657105380324,9
MON/USDT,3,"(0.000792, 0.0012]",-0.7991291380940789,0.0,5
SONIC/USDT,17,"(0.00201, 0.0338]",-0.7991805596171454,0.0,2
SOL/USDT,3,"(0.000463, 0.000792]",-0.7992256415408113,0.0,5
LINK/USDT,2,"(0.0012, 0.00201]",-0.7996413245066506,0.0,6
AVAX/USDT,4,"(0.000792, 0.0012]",-0.801194296689964,0.0,8
ZRO/USDT,12,"(0.0012, 0.00201]",-0.8016114100851938,0.0,3
LTC/USDT,10,"(0.000792, 0.0012]",-0.801696878639887,0.0,1
PEPE/USDT,22,"(0.0012, 0.00201]",-0.8031134594505978,0.0,6
PEPE/USDT,14,"(0.00201, 0.0338]",-0.8033454289896976,0.0,6
SONIC/USDT,14,"(0.00201, 0.0338]",-0.8041375885607858,0.0,1
ADA/USDT,2,"(-0.001, 0.000463]",-0.8043324531719387,0.0,2
SOL/USDT,18,"(0.0012, 0.00201]",-0.8045350727039389,0.0,6
ASTER/USDT,1,"(0.0012, 0.00201]",-0.8046256070013268,0.0,6
H/USDT,19,"(0.00201, 0.0338]",-0.8049248603783561,0.0,14
XAUT/USDT,17,"(-0.001, 0.000463]",-0.8055551329599678,0.0,20
WLD/USDT,20,"(0.000463, 0.000792]",-0.8069049425715366,0.0,9
BNB/USDT,21,"(0.000463, 0.000792]",-0.8069992089839527,0.0,2
XRP/USDT,2,"(0.0012, 0.00201]",-0.8078018868319743,0.0,1
LA/USDT,4,"(0.0012, 0.00201]",-0.8078897688125181,0.0,7
SUI/USDT,10,"(0.000792, 0.0012]",-0.8080978320271726,0.03011043711290803,6
GRASS/USDT,3,"(0.00201, 0.0338]",-0.8092515335172649,0.11402296683584727,9
ZEC/USDT,17,"(0.0012, 0.00201]",-0.8099963755453041,0.0,3
ETH/USDT,3,"(0.0012, 0.00201]",-0.8107449038425649,0.0,6
XRP/USDT,2,"(0.000792, 0.0012]",-0.8110005587279496,0.0,2
WLD/USDT,4,"(0.000792, 0.0012]",-0.8114399920092256,0.0,6
ZEC/USDT,3,"(0.0012, 0.00201]",-0.8131436278171501,0.0,13
MORPHO/USDT,15,"(0.00201, 0.0338]",-0.816332696311957,0.0,1
LTC/USDT,16,"(0.0012, 0.00201]",-0.8167740364799985,0.0,1
LINK/USDT,23,"(-0.001, 0.000463]",-0.8170401522399697,0.0,1
LTC/USDT,2,"(0.000463, 0.000792]",-0.8173475542399722,0.0,2
SUI/USDT,20,"(0.0012, 0.00201]",-0.8180504011907143,0.0,5
LINK/USDT,2,"(0.00201, 0.0338]",-0.8189048615999528,0.0,1
BTC/USDT,0,"(0.000792, 0.0012]",-0.8195951166720126,0.0,1
SOL/USDT,20,"(0.0012, 0.00201]",-0.8213829732459849,0.0,8
H/USDT,20,"(0.00201, 0.0338]",-0.8217099104778899,0.08032510155772037,15
AAVE/USDT,4,"(0.000792, 0.0012]",-0.8227785652478932,0.0,5
LINK/USDT,0,"(0.000792, 0.0012]",-0.8228443247999646,0.0,1
TRX/USDT,22,"(0.000463, 0.000792]",-0.8233124765642006,0.0,3
ETH/USDT,10,"(0.000792, 0.0012]",-0.8240730066099153,0.0,4
MYX/USDT,22,"(0.00201, 0.0338]",-0.8253516495119451,0.0,2
SONIC/USDT,19,"(-0.001, 0.000463]",-0.8254311096127951,0.0,2
GRASS/USDT,5,"(0.00201, 0.0338]",-0.8281090647037969,0.0,1
HBAR/USDT,10,"(0.000463, 0.000792]",-0.8282844596735256,0.0,3
SUI/USDT,2,"(0.000792, 0.0012]",-0.830025563164258,0.0,3
AVAX/USDT,18,"(0.0012, 0.00201]",-0.8320677934799273,0.0,1
WLD/USDT,0,"(0.0012, 0.00201]",-0.8342009484479942,0.0,1
ASTER/USDT,4,"(0.000463, 0.000792]",-0.8344657412959575,0.0,1
LPT/USDT,4,"(-0.001, 0.000463]",-0.8347843314399268,0.0,1
KITE/USDT,6,"(0.00201, 0.0338]",-0.8351308555197691,0.30078058143311204,18
ASTER/USDT,12,"(0.000463, 0.000792]",-0.8361548106239471,0.0,2
ASTER/USDT,2,"(0.000792, 0.0012]",-0.8365327944506021,0.0,6
STO/USDT,1,"(0.0012, 0.00201]",-0.8373373695280717,0.0,1
SUI/USDT,2,"(-0.001, 0.000463]",-0.837353671480739,0.0,1
STO/USDT,3,"(-0.001, 0.000463]",-0.837553352443104,0.0,1
UNI/USDT,1,"(0.000792, 0.0012]",-0.8380976225890435,0.0,11
SOL/USDT,19,"(0.00201, 0.0338]",-0.8387967681812545,0.0,3
MOODENG/USDT,19,"(0.00201, 0.0338]",-0.8394680290478534,0.4704921660771335,6
HBAR/USDT,3,"(0.000463, 0.000792]",-0.8395355282337597,0.0,6
BCH/USDT,1,"(0.0012, 0.00201]",-0.8398264459919441,0.0,2
BERA/USDT,5,"(0.000792, 0.0012]",-0.8412208324982945,0.0,3
XLM/USDT,22,"(-0.001, 0.000463]",-0.8420265334736071,0.0,3
SOL/USDT,4,"(0.000792, 0.0012]",-0.8433901927510613,0.0,9
BERA/USDT,2,"(0.000463, 0.000792]",-0.8434549842376227,0.0,1
BCH/USDT,1,"(0.000792, 0.0012]",-0.8437175387519544,0.0,1
BTC/USDT,9,"(0.0012, 0.00201]",-0.8441184617879711,0.0,1
BERA/USDT,3,"(0.0012, 0.00201]",-0.8443272395200424,0.0,1
MOODENG/USDT,3,"(0.000463, 0.000792]",-0.8445169653759466,0.0,1
XRP/USDT,4,"(0.0012, 0.00201]",-0.8447694301278709,0.0,5
SONIC/USDT,18,"(-0.001, 0.000463]",-0.845829085487941,0.0,2
MON/USDT,3,"(-0.001, 0.000463]",-0.8459350731218518,0.0,5
ASTER/USDT,12,"(0.0012, 0.00201]",-0.8464541529066242,0.0,3
XRP/USDT,9,"(0.000463, 0.000792]",-0.8466971389039606,0.0,6
TRX/USDT,21,"(-0.001, 0.000463]",-0.8477246682504976,0.0,20
TRX/USDT,19,"(0.000463, 0.000792]",-0.8479463486955375,0.0,2
0G/USDT,3,"(0.000792, 0.0012]",-0.8483476052159736,0.0,2
ADA/USDT,14,"(0.00201, 0.0338]",-0.8488592628186235,0.0,3
WLD/USDT,22,"(0.000463, 0.000792]",-0.8491983984899529,0.0,8
ASTER/USDT,4,"(0.000792, 0.0012]",-0.8497243898879769,0.0,5
HBAR/USDT,0,"(-0.001, 0.000463]",-0.8504195865556465,0.0,5
ADA/USDT,20,"(0.0012, 0.00201]",-0.85058074407836,0.0,5
ZEC/USDT,23,"(0.000792, 0.0012]",-0.8506843133419202,0.0,4
AVAX/USDT,2,"(0.0012, 0.00201]",-0.8507413703733026,0.0,3
LINK/USDT,10,"(-0.001, 0.000463]",-0.8511512894400568,0.0,2
BGB/USDT,12,"(-0.001, 0.000463]",-0.8516625604720056,0.0,5
LTC/USDT,1,"(0.000463, 0.000792]",-0.8517127020799891,0.0,2
MON/USDT,0,"(0.000463, 0.000792]",-0.8521221699347588,0.0,2
TRX/USDT,17,"(0.000463, 0.000792]",-0.852536380427128,0.0,1
XAUT/USDT,18,"(-0.001, 0.000463]",-0.8525905771732979,0.0,3
AAVE/USDT,2,"(-0.001, 0.000463]",-0.8526486266132837,0.0,3
PEPE/USDT,20,"(0.00201, 0.0338]",-0.8533634869195892,0.0,1
XAUT/USDT,6,"(-0.001, 0.000463]",-0.8537392965598921,0.0,4
ADA/USDT,22,"(0.000463, 0.000792]",-0.8539517866399372,0.0,3
LPT/USDT,5,"(0.000792, 0.0012]",-0.8566406035198986,0.0,1
LTC/USDT,4,"(-0.001, 0.000463]",-0.8587557211698961,0.0,8
LPT/USDT,4,"(0.0012, 0.00201]",-0.8595098170856849,0.0,7
BNB/USDT,10,"(-0.001, 0.000463]",-0.8598717134932784,0.0,3
WLD/USDT,22,"(0.000792, 0.0012]",-0.8617047875459547,0.0,8
BTC/USDT,4,"(-0.001, 0.000463]",-0.8620018250378338,0.0,3
HOME/USDT,10,"(-0.001, 0.000463]",-0.8627715008639041,0.0,1
PEPE/USDT,6,"(0.000463, 0.000792]",-0.8632129054607443,0.0,2
LPT/USDT,6,"(-0.001, 0.000463]",-0.863422576026844,0.0,11
0G/USDT,16,"(0.00201, 0.0338]",-0.864134208263978,0.0,1
ETH/USDT,19,"(0.00201, 0.0338]",-0.8648590535359564,0.0,4
PAXG/USDT,11,"(-0.001, 0.000463]",-0.8660185634783115,0.0,2
MOODENG/USDT,19,"(0.000463, 0.000792]",-0.8661256579663883,0.0,1
XLM/USDT,20,"(0.0012, 0.00201]",-0.8669863543679742,0.0,1
0G/USDT,1,"(0.000463, 0.000792]",-0.8670598204739557,0.0,4
DOGE/USDT,12,"(0.000792, 0.0012]",-0.8672244943527607,0.0,2
XRP/USDT,22,"(0.0012, 0.00201]",-0.870110182656006,0.0,1
0G/USDT,7,"(0.000463, 0.000792]",-0.870280121880016,0.0,1
ETH/USDT,4,"(0.000463, 0.000792]",-0.8708632084679852,0.0,6
SOL/USDT,19,"(0.0012, 0.00201]",-0.8757538973447732,0.0,10
FF/USDT,18,"(-0.001, 0.000463]",-0.8784830250560418,0.0,1
PENGU/USDT,0,"(-0.001, 0.000463]",-0.8794943067631793,0.0,1
AAVE/USDT,22,"(-0.001, 0.000463]",-0.8803278344799716,0.0,4
AAVE/USDT,6,"(0.000463, 0.000792]",-0.8804118167759347,0.0,10
BNB/USDT,1,"(0.000792, 0.0012]",-0.8831102628318629,0.0,1
ZRO/USDT,10,"(0.000792, 0.0012]",-0.8844470579998835,0.0,1
BCH/USDT,2,"(0.00201, 0.0338]",-0.8856618365759585,0.0,1
SOL/USDT,10,"(0.000463, 0.000792]",-0.8857617475679747,0.0,2
BGB/USDT,5,"(0.000792, 0.0012]",-0.8880494237295198,0.0,5
BTC/USDT,4,"(0.000792, 0.0012]",-0.8893175976393903,0.0,7
LINK/USDT,23,"(0.0012, 0.00201]",-0.8895196327198303,0.0,1
ASTER/USDT,3,"(0.000463, 0.000792]",-0.8899918816350947,0.0,5
MORPHO/USDT,7,"(0.0012, 0.00201]",-0.891738653746542,0.0,3
SOL/USDT,21,"(0.0012, 0.00201]",-0.8922667140719616,0.0,2
TRX/USDT,2,"(-0.001, 0.000463]",-0.8923061693155061,0.0,17
SUI/USDT,4,"(0.000792, 0.0012]",-0.8928930043689954,0.0,12
BGB/USDT,11,"(-0.001, 0.000463]",-0.8943174954159613,0.0,3
MYX/USDT,16,"(0.00201, 0.0338]",-0.8964909003000047,0.0,2
BERA/USDT,11,"(0.000463, 0.000792]",-0.8992147950069613,0.0,1
HBAR/USDT,1,"(0.000463, 0.000792]",-0.8997856031485375,0.0,8
AAVE/USDT,22,"(0.0012, 0.00201]",-0.9011567182399347,0.0,2
AAVE/USDT,2,"(0.000463, 0.000792]",-0.9011996409999903,0.0,4
HOME/USDT,21,"(0.00201, 0.0338]",-0.9019546740594986,0.4204073710074134,5
XLM/USDT,9,"(-0.001, 0.000463]",-0.903787100436553,0.0,4
XAUT/USDT,3,"(-0.001, 0.000463]",-0.9045040536598757,0.0,8
HBAR/USDT,1,"(-0.001, 0.000463]",-0.9059765198396276,0.0,7
AAVE/USDT,3,"(-0.001, 0.000463]",-0.9086483643465796,0.0,3
