uid,entry,mfe_price,mae_price,mfe_pct,mae_pct
HBAR-sell-140703-5e99,0.09583,1.9999999999992246e-05,-2.0000000000006124e-05,-0.9997912970885945,-1.0002087029114057
LPT-sell-140713-45f0,2.219,0.0040000000000000036,0.0,-0.9981973862100045,-1.0
PEPE-sell-140724-eb10,3.2716e-06,5.100000000000171e-09,-2.099999999999946e-09,-0.9984411297224599,-1.00064188776134
PENGU-sell-140717-f8c2,0.006667,3.000000000000398e-06,-1.999999999999398e-06,-0.999550022498875,-1.00029998500075
BNB-sell-140657-a529,624.59,0.12000000000000455,-0.06999999999993634,-0.9998078739653212,-1.0001120735202291
XLM-sell-140734-427f,0.15041,0.00030999999999997696,-2.0000000000020002e-05,-0.9979389668240145,-1.0001329698823218
WLD-sell-140803-6adc,0.3828,0.00019999999999997797,0.0,-0.9994775339602926,-1.0
SUI-sell-140833-c14a,0.895,0.000500000000000056,0.0,-0.9994413407821229,-1.0
ADA-sell-140857-e012,0.2525,9.999999999998899e-05,-9.999999999998899e-05,-0.9996039603960396,-1.0003960396039604
ASTER-sell-140657-ceee,0.692,0.00019999999999997797,-0.000300000000000078,-0.9997109826589595,-1.0004335260115609
BNB-sell-140857-b1f2,624.53,0.12999999999999545,0.0,-0.9997918434662867,-1.0
XRP-sell-140633-5bb9,1.3568,9.999999999998899e-05,-0.0009999999999998899,-0.9999262971698113,-1.0007370283018868
PENGU-sell-140915-597e,0.006663,2.999999999999531e-06,-1.0000000000001327e-06,-0.9995497523638002,-1.0001500825454
HBAR-sell-140903-d452,0.09582,2.0000000000006124e-05,0.0,-0.9997912753078688,-1.0
DOGE-sell-140857-0312,0.08955,3.0000000000002247e-05,-5.9999999999990616e-05,-0.9996649916247906,-1.0006700167504186
ASTER-sell-140915-a1de,0.6918,0.00029999999999996696,0.0,-0.9995663486556808,-1.0
LPT-sell-140921-6bdc,2.213,0.0009999999999998899,0.0,-0.999548124717578,-1.0
PEPE-sell-140921-8ae3,3.269e-06,0.0,-4.599999999999922e-09,-1.0,-1.00140715815234
TAO-buy-140729-72bf,182.56,0.0,-1.759999999999991,-1.0,-1.0096406660823838
MOODENG-sell-140857-d43c,0.04807,3.0000000000002247e-05,-9.999999999996123e-06,-0.9993759101310589,-1.0002080299563136
XRP-sell-140934-cdf5,1.3571,0.0005999999999999339,-9.999999999998899e-05,-0.9995578807751824,-1.0000736865374695
