pnl_net,equity,drawdown
-0.12179425262641064,-168.7728232011263,-168.70321595163512
-0.20159645137630455,-168.9744196525026,-168.90481240301142
-0.14114350306560913,-169.11556315556822,-169.04595590607704
-0.16437327472797256,-169.2799364302962,-169.21032918080502
-0.061987746030377794,-169.3419241763266,-169.2723169268354
-0.16920839011198213,-169.51113256643856,-169.44152531694738
-0.21102516933046386,-169.72215773576903,-169.65255048627785
-0.30085502039999656,-170.02301275616904,-169.95340550667785
-0.49404164392959526,-170.51705440009863,-170.44744715060745
-0.14753498631997863,-170.6645893864186,-170.59498213692743
-0.3531689198111935,-171.0177583062298,-170.94815105673862
-0.30195669240000483,-171.31971499862982,-171.25010774913864
-0.3217612652543952,-171.64147626388421,-171.57186901439303
-0.27074532412398916,-171.9122215880082,-171.84261433851702
-0.29284961977598273,-172.2050712077842,-172.135463958293
-0.3020191999999761,-172.50709040778418,-172.437483158293
-0.38092213899999205,-172.88801254678418,-172.818405297293
-0.19563967999998017,-173.08365222678415,-173.01404497729297
-0.30456270842400146,-173.38821493520817,-173.31860768571698
-0.23744475809999435,-173.62565969330817,-173.55605244381698
-0.30820679999995887,-173.93386649330813,-173.86425924381695
-0.21143500503998877,-174.14530149834812,-174.07569424885693
-0.14757298631996726,-174.2928744846681,-174.2232672351769
-1.0748355012263822,-175.36770998589446,-175.29810273640328
-0.2792496172799917,-175.64695960317445,-175.57735235368327
-0.4045675049199772,-176.05152710809443,-175.98191985860325
-0.20888903999999672,-176.26041614809444,-176.19080889860325
-0.16268053167199578,-176.42309667976645,-176.35348943027526
-0.25489897111678794,-176.67799565088325,-176.60838840139206
-0.2901696195839938,-176.96816527046724,-176.89855802097605
-0.35091561545598526,-177.31908088592323,-177.24947363643204
-0.1736879919359952,-177.49276887785922,-177.42316162836804
-0.1483999899199875,-177.64116886777921,-177.57156161828803
-0.2694977999999979,-177.91066666777922,-177.84105941828804
-0.2788766278727933,-178.18954329565202,-178.11993604616083
-0.3618601085688383,-178.55140340422085,-178.48179615472966
-0.22353500455997702,-178.77493840878083,-178.70533115928964
-0.18354911666880638,-178.95848752544964,-178.88888027595846
-0.3582915586879989,-179.31677908413764,-179.24717183464645
-0.30430933900796997,-179.6210884231456,-179.55148117365442
-0.12737411056239645,-179.748462533708,-179.6788552842168
-0.14997058369033356,-179.89843311739833,-179.82882586790714
-0.128881956320005,-180.02731507371834,-179.95770782422716
-0.14354617942921324,-180.17086125314756,-180.10125400365638
-0.1608370089695778,-180.33169826211713,-180.26209101262594
-0.06884380755200299,-180.40054206966914,-180.33093482017796
-1.23011006358238,-181.63065213325152,-181.56104488376033
-0.15871438564799017,-181.7893665188995,-181.7197592694083
-0.14130898823999188,-181.93067550713948,-181.8610682576483
-0.20243223523326276,-182.13310774237274,-182.06350049288156
-0.11521997599999517,-182.24832771837274,-182.17872046888155
-0.08385772699199817,-182.33218544536473,-182.26257819587354
-0.16317520705677344,-182.4953606524215,-182.42575340293033
0.2748234325200123,-182.2205372199015,-182.15092997041032
-0.19590255482557675,-182.41643977472708,-182.3468325252359
-0.12396717889920354,-182.54040695362627,-182.4707997041351
0.048923884240008375,-182.49148306938628,-182.4218758198951
-0.439054604832793,-182.93053767421907,-182.86093042472788
-0.1452323567040497,-183.0757700309231,-183.00616278143193
-0.09412345283997575,-183.16989348376308,-183.1002862342719
-0.14596916417439038,-183.31586264793748,-183.2462553984463
-0.37532003839998457,-183.69118268633747,-183.62157543684629
-0.25044961036799485,-183.94163229670548,-183.8720250472143
-0.19445997177597718,-184.13609226848146,-184.06648501899028
-0.35661640703918995,-184.49270867552065,-184.42310142602946
-0.35157723599999546,-184.84428591152064,-184.77467866202946
-0.5408578165615587,-185.3851437280822,-185.315536478591
-0.4111107488399843,-185.79625447692217,-185.726647227431
-0.1870868941199764,-185.98334137104214,-185.91373412155096
-0.5221452598079739,-186.50548663085013,-186.43587938135894
-0.6963480960479855,-187.2018347268981,-187.13222747740693
-1.1850913012556596,-188.38692602815377,-188.31731877866258
-0.5822697492239972,-188.96919577737776,-188.89958852788658
-0.11163945190397798,-189.08083522928175,-189.01122797979056
-0.2550643334359729,-189.3358995627177,-189.26629231322653
-0.2864359757599878,-189.6223355384777,-189.55272828898651
-0.23332140849598526,-189.85565694697368,-189.7860496974825
-0.4048034279839623,-190.26046037495763,-190.19085312546645
-0.45420259489197046,-190.7146629698496,-190.6450557203584
-0.41784608784680927,-191.1325090576964,-191.06290180820523
-0.2079805457343982,-191.3404896034308,-191.2708823539396
-0.26668040000001586,-191.6071700034308,-191.53756275393962
-0.1857629954399973,-191.7929329988708,-191.72332574937963
-0.14701828283998952,-191.9399512817108,-191.8703440322196
-0.29557638000001496,-192.23552766171082,-192.16592041221963
-0.2206999232927809,-192.4562275850036,-192.38662033551242
-0.937341500183918,-193.39356908518752,-193.32396183569634
-0.12695358036796717,-193.5205226655555,-193.4509154160643
-0.22465638473594746,-193.74517905029143,-193.67557180080024
-0.2261584018719902,-193.97133745216343,-193.90173020267224
-0.08865896817598695,-194.05999642033942,-193.99038917084823
-0.2958372000000015,-194.3558336203394,-194.28622637084823
-0.3869309999999989,-194.74276462033941,-194.67315737084823
-0.08326857040798108,-194.8260331907474,-194.75642594125623
-0.2735067999999947,-195.09953999074742,-195.02993274125623
-0.21121239999998473,-195.3107523907474,-195.24114514125623
-0.23113300470400466,-195.5418853954514,-195.47227814596022
-0.37215965279995916,-195.91404504825135,-195.84443779876017
-0.29587950251997297,-196.20992455077132,-196.14031730128013
-0.16805899016000575,-196.37798354093133,-196.30837629144014
-0.22376300455998976,-196.60174654549132,-196.53213929600014
-0.2911202870000175,-196.89286683249134,-196.82325958300015
-0.2905579999999679,-197.1834248324913,-197.11381758300013
-0.1968280964720095,-197.38025292896333,-197.31064567947215
-0.16126220397118182,-197.5415151329345,-197.47190788344332
-0.13454533927997445,-197.6760604722145,-197.6064532227233
-0.46878760665149355,-198.14484807886598,-198.0752408293748
-0.21625108176158675,-198.36109916062756,-198.29149191113638
-0.29129994239996476,-198.65239910302753,-198.58279185353635
-0.3362373343440039,-198.98863643737153,-198.91902918788034
-0.40349677119598565,-199.39213320856751,-199.32252595907633
-0.19760279999997765,-199.58973600856748,-199.5201287590763
-0.34592833866236805,-199.93566434722985,-199.86605709773866
-0.3802350316799422,-200.3158993789098,-200.2462921294186
-0.49442889839994175,-200.81032827730974,-200.74072102781855
-0.4903197243360113,-201.30064800164575,-201.23104075215457
-0.18256352130157918,-201.48321152294733,-201.41360427345614
-0.2658711999999808,-201.74908272294732,-201.67947547345614
-0.3058175999999592,-202.05490032294728,-201.9852930734561
-0.209168697815989,-202.26406902076326,-202.19446177127207
-0.15146491599599626,-202.41553393675926,-202.34592668726808
-0.23114134649919987,-202.64667528325845,-202.57706803376726
-0.23544176356799912,-202.88211704682644,-202.81250979733525
-0.12577878051199617,-203.00789582733844,-202.93828857784726
-0.10623956112000363,-203.11413538845844,-203.04452813896725
-0.3128594028461037,-203.42699479130454,-203.35738754181335
-0.0912965745119724,-203.5182913658165,-203.44868411632532
-0.28511699999998275,-203.8034083658165,-203.7338011163253
-0.14230772016143836,-203.94571608597792,-203.87610883648674
-0.2544256087359936,-204.20014169471392,-204.13053444522274
-0.20385823999999675,-204.4039999347139,-204.33439268522272
-0.567374462975986,-204.97137439768989,-204.9017671481987
-0.5571614983495953,-205.52853589603947,-205.4589286465483
-0.15953916851197927,-205.68807506455144,-205.61846781506026
-0.11357368091998296,-205.80164874547143,-205.73204149598024
-0.2804209233695667,-206.082069668841,-206.01246241934982
-0.40864717336796264,-206.49071684220897,-206.42110959271778
-0.5326051297420853,-207.02332197195105,-206.95371472245986
-0.3151614652287879,-207.33848343717983,-207.26887618768865
-0.3683807869463622,-207.7068642241262,-207.63725697463502
-1.0768525759999852,-208.7837168001262,-208.71410955063502
-0.32875169236000057,-209.1124684924862,-209.042861242995
-0.38198820000000155,-209.49445669248618,-209.424849442995
-0.14566638732798018,-209.64012307981417,-209.570515830323
-0.41018184871998975,-210.05030492853416,-209.98069767904298
-0.23667259255998058,-210.28697752109414,-210.21737027160296
-0.127513714299997,-210.41449123539414,-210.34488398590295
-0.5729811130943854,-210.98747234848852,-210.91786509899734
-0.37576754259999473,-211.3632398910885,-211.29363264159733
-0.6132108504959908,-211.9764507415845,-211.90684349209332
-0.057959949599969474,-212.03441069118446,-211.96480344169328
-0.37843460000000284,-212.41284529118445,-212.34323804169327
-0.15115598982397146,-212.56400128100842,-212.49439403151723
-0.739273798917002,-213.3032750799254,-213.23366783043423
-0.40132010110396765,-213.7045951810294,-213.6349879315382
-0.6496266507640043,-214.35422183179338,-214.2846145823022
-0.23192338382399322,-214.58614521561736,-214.51653796612618
-0.2698758400000234,-214.8560210556174,-214.7864138061262
-0.5811815477887996,-215.43720260340618,-215.367595353915
-0.301459536799183,-215.73866214020535,-215.66905489071416
-0.16872054994878283,-215.90738269015412,-215.83777544066294
-0.1954543319400325,-216.10283702209415,-216.03322977260297
-0.14415996159999894,-216.24699698369415,-216.17738973420296
-0.2268185845919617,-216.4738155682861,-216.40420831879493
-0.1442622822159868,-216.6180778505021,-216.5484706010109
-0.13624611787843807,-216.75432396838053,-216.68471671888935
-0.29649735599997873,-217.0508213243805,-216.98121407488932
-0.37894179999996647,-217.4297631243805,-217.3601558748893
-0.31583952991357067,-217.74560265429406,-217.67599540480288
-0.057749949600013645,-217.80335260389407,-217.73374535440288
-0.19403119894399673,-217.99738380283807,-217.9277765533469
-0.09265370590000538,-218.09003750873808,-218.0204302592469
-0.27050771999997814,-218.36054522873806,-218.29093797924688
-0.0910773670719986,-218.45162259581005,-218.38201534631887
-0.28859644799996964,-218.74021904381001,-218.67061179431883
-0.5046513674080118,-219.24487041121802,-219.17526316172683
-0.1837199711999806,-219.428590382418,-219.35898313292682
-0.319083636772783,-219.74767401919078,-219.6780667696996
-0.05396429859918492,-219.80163831778998,-219.7320310682988
-0.17049687485759857,-219.97213519264758,-219.9025279431564
0.09179302677600623,-219.88034216587158,-219.8107349163804
-0.17105544310954746,-220.05139760898112,-219.98179035948993
-0.1914335976960006,-220.24283120667712,-220.17322395718594
0.26097755254943844,-219.9818536541277,-219.9122464046365
-0.45500175550402766,-220.4368554096317,-220.36724816014052
0.25843215360004546,-220.17842325603166,-220.10881600654048
-0.20759040000000512,-220.38601365603168,-220.3164064065405
-1.4647523059567646,-221.85076596198843,-221.78115871249724
0.24048332940803666,-221.61028263258038,-221.5406753830892
-0.2052688200000043,-221.8155514525804,-221.7459442030892
-0.816332696311957,-222.63188414889234,-222.56227689940116
-0.35553997516797814,-222.9874241240603,-222.91781687456913
-0.39395399999999686,-223.38137812406032,-223.31177087456913
-0.2881572680000247,-223.66953539206034,-223.59992814256915
0.774792325562917,-222.89474306649743,-222.82513581700624
-0.29401919999996134,-223.18876226649738,-223.1191550170062
-0.19707839999999346,-223.38584066649736,-223.31623341700617
-0.3472930177826202,-223.73313368427998,-223.6635264347888
-0.229993403120008,-223.96312708739998,-223.8935198379088
-0.20777199999998322,-224.17089908739996,-224.10129183790878
-0.0946681683199754,-224.26556725571993,-224.19596000622874
-0.2056506999999744,-224.4712179557199,-224.40161070622872
-0.11876716428798823,-224.5899851200079,-224.5203778705167
-0.39481959999997507,-224.98480472000787,-224.9151974705167
-0.2933551999999832,-225.27815992000785,-225.20855267051667
-0.07892525807036574,-225.35708517807822,-225.28747792858704
-0.031867916115206146,-225.38895309419343,-225.31934584470224
-0.5555423470464183,-225.94449544123984,-225.87488819174865
-0.38035153999999816,-226.32484698123983,-226.25523973174865
-0.2966499999999771,-226.6214969812398,-226.55188973174862
-0.29513802000001516,-226.91663500123983,-226.84702775174864
-0.19352498199997384,-227.1101599832398,-227.04055273374863
-0.3033856000000129,-227.41354558323982,-227.34393833374864
-0.23461678444799305,-227.6481623676878,-227.57855511819662
-0.18002997551997113,-227.82819234320777,-227.7585850937166
-0.5402766489535888,-228.36846899216135,-228.29886174267017
-0.5285727226079737,-228.89704171476933,-228.82743446527815
-0.3982247994239897,-229.29526651419332,-229.22565926470213
-0.20394560000000067,-229.4992121141933,-229.42960486470213
-0.27014960000000054,-229.7693617141933,-229.69975446470212
-0.15103406598400088,-229.9203957801773,-229.85078853068612
-0.8229522531400184,-230.74334803331732,-230.67374078382613
-0.2714988599999793,-231.0148468933173,-230.9452396438261
-0.6097482640799763,-231.62459515739727,-231.55498790790608
-0.6023194150079392,-232.2269145724052,-232.15730732291402
-0.11454180753276919,-232.34145637993797,-232.27184913044678
-0.31397300407996764,-232.65542938401794,-232.58582213452675
-1.6697639329679002,-234.32519331698583,-234.25558606749465
-0.6390617558077123,-234.96425507279355,-234.89464782330236
-0.47394562150395725,-235.4382006942975,-235.36859344480632
-0.4007375999999827,-235.8389382942975,-235.7693310448063
-0.3102879999999821,-236.14922629429748,-236.0796190448063
-0.39275036000000607,-236.54197665429749,-236.4723694048063
-0.20465355128399462,-236.74663020558148,-236.6770229560903
-0.6766399216617905,-237.42327012724328,-237.3536628777521
-0.46801171303197203,-237.89128184027527,-237.82167459078408
-0.6442986905279547,-238.53558053080323,-238.46597328131205
-0.16396237446399697,-238.69954290526724,-238.62993565577605
-0.15842675268861084,-238.85796965795583,-238.78836240846465
-0.12216253797437543,-238.9801321959302,-238.910524946439
-0.09337495799998535,-239.0735071539302,-239.003899904439
-0.10205651153600598,-239.1755636654662,-239.10595641597502
-0.4796582558399675,-239.65522192130618,-239.585614671815
0.5578089666359869,-239.0974129546702,-239.02780570517902
-0.3090816023039964,-239.4064945569742,-239.336887307483
-0.39468808377437653,-239.80118264074858,-239.7315753912574
-0.2698863919359954,-240.07106903268456,-240.00146178319338
-0.19120859870398504,-240.26227763138854,-240.19267038189736
-0.4297070103439621,-240.69198464173252,-240.62237739224133
-0.2968880000000025,-240.9888726417325,-240.91926539224133
-0.4967055248119614,-241.48557816654449,-241.4159709170533
-0.6066376452620388,-242.0922158118065,-242.02260856231533
-0.6394834520567707,-242.73169926386328,-242.6620920143721
-0.6440579795584079,-243.37575724342167,-243.3061499939305
-0.31045199999998396,-243.68620924342167,-243.6166019939305
-0.053517351887959974,-243.73972659530963,-243.67011934581845
-0.5510016399359802,-244.2907282352456,-244.22112098575442
-1.1377324570799914,-245.4284606923256,-245.3588534428344
-0.3624221970431478,-245.79088288936873,-245.72127563987755
-0.24218455023359503,-246.03306743960232,-245.96346019011114
-0.3990130199999834,-246.4320804596023,-246.36247321011112
-0.35716201872000986,-246.7892424783223,-246.71963522883112
-1.1711588573951999,-247.9604013357175,-247.89079408622632
-0.5182651245598588,-248.47866646027737,-248.40905921078618
-0.35721601382400797,-248.83588247410137,-248.76627522461018
-0.40122339999998313,-249.23710587410136,-249.16749862461018
-0.295698680000007,-249.53280455410138,-249.4631973046102
-0.2699535919360061,-249.80275814603738,-249.7331508965462
-0.2704687999999924,-250.07322694603738,-250.0036196965462
-0.16807949114398568,-250.24130643718138,-250.1716991876902
-0.36784799193600526,-250.60915442911738,-250.5395471796262
-0.3930934399999575,-251.00224786911733,-250.93264061962614
-0.2784999759999903,-251.2807478451173,-251.21114059562612
-0.20076521999997818,-251.48151306511727,-251.41190581562608
-0.16001757062398236,-251.64153063574125,-251.57192338625006
-0.38649919999997784,-252.02802983574122,-251.95842258625004
-0.3951882799999945,-252.4232181157412,-252.35361086625002
-0.4906949624728667,-252.91391307821408,-252.8443058287229
-0.1343486529335951,-253.04826173114768,-252.9786544816565
-0.2827500180000082,-253.33101174914768,-253.2614044996565
-0.5051498551199349,-253.8361616042676,-253.76655435477642
-0.39445626000000245,-254.2306178642676,-254.16101061477642
-0.19892565598080214,-254.42954352024842,-254.35993627075723
-0.6739906647084611,-255.10353418495689,-255.0339269354657
-0.8566593225343807,-255.96019350749125,-255.89058625800007
-0.6341007389152064,-256.59429424640643,-256.52468699691525
-0.9791893352160084,-257.57348358162244,-257.50387633213126
-0.16834997599997792,-257.74183355762244,-257.67222630813126
-0.6359422525119947,-258.37777581013444,-258.30816856064325
-0.41446079999994545,-258.7922366101344,-258.7226293606432
-0.3922450191999858,-259.1844816293344,-259.11487437984323
-0.42882303815998507,-259.6133046674944,-259.5436974180032
-0.5046888247679966,-260.11799349226237,-260.0483862427712
-0.3627639135599711,-260.4807574058223,-260.41115015633113
-0.6496837774560056,-261.1304411832783,-261.06083393378714
-0.32313600979200424,-261.4535771930703,-261.38396994357913
-0.8393432419327276,-262.29292043500305,-262.22331318551187
-1.3378557775439375,-263.630776212547,-263.5611689630558
-0.5897561632516337,-264.22053237579865,-264.15092512630747
-0.6290500600000358,-264.8495824357987,-264.7799751863075
-0.7433879122399493,-265.59297034803865,-265.52336309854746
0.2625524485632311,-265.33041789947544,-265.26081064998425
-0.23189975089916182,-265.5623176503746,-265.4927104008834
-0.5472987603177573,-266.10961641069235,-266.04000916120117
-0.48611905413199535,-266.5957354648244,-266.5261282153332
-0.3708135338255698,-266.96654899864996,-266.89694174915877
-0.44020519239357603,-267.40675419104355,-267.33714694155236
-0.6632393443103883,-268.06999353535394,-268.00038628586276
-0.6062072259999722,-268.6762007613539,-268.60659351186274
-0.9283966427039211,-269.60459740405787,-269.5349901545667
-0.6092629487424267,-270.2138603528003,-270.1442531033091
-0.2796336725759924,-270.49349402537626,-270.4238867758851
-0.207312559999997,-270.70080658537626,-270.63119933588507
-0.38143699999996467,-271.0822435853762,-271.012636335885
-0.2711071999999761,-271.35335078537616,-271.283743535885
-0.3648775126000191,-271.71822829797617,-271.648621048485
-0.47012692042396853,-272.18835521840015,-272.11874796890896
-0.37423341627200946,-272.5625886346722,-272.492981385181
-0.657150783839971,-273.2197394185122,-273.150132169021
-0.7180102911839226,-273.9377497096961,-273.8681424602049
-0.4113729019070259,-274.34912261160315,-274.27951536211197
-0.4679046604287968,-274.81702727203196,-274.7474200225408
-0.37930000000001074,-275.19632727203197,-275.1267200225408
-0.09678597263997327,-275.29311324467193,-275.22350599518074
-0.33032802736477423,-275.6234412720367,-275.5538340225455
-0.5055544836799857,-276.1289957557167,-276.0593885062255
-0.7188324975358977,-276.8478282532526,-276.7782210037614
-0.7515635402304053,-277.599391793483,-277.5297845439918
-0.5405534279164913,-278.1399452213995,-278.0703379719083
-0.38455900000000465,-278.5245042213995,-278.45489697190834
-0.30772014162557737,-278.8322243630251,-278.7626171135339
-0.43010760910076773,-279.2623319721259,-279.1927247226347
-0.5733343388079954,-279.83566631093385,-279.76605906144266
-0.27924000000000204,-280.11490631093386,-280.0452990614427
-0.2775473960735859,-280.39245370700746,-280.3228464575163
-0.18236833591194468,-280.5748220429194,-280.5052147934282
-0.41232366000001486,-280.9871457029194,-280.9175384534282
-0.21785398723196364,-281.2049996901514,-281.1353924406602
-0.32744000359996167,-281.53243969375137,-281.4628324442602
-0.3621763944799551,-281.8946160882313,-281.82500883874013
-0.3374000080639966,-282.2320160962953,-282.1624088468041
-0.207312559999997,-282.4393286562953,-282.3697214068041
-0.3778293199999857,-282.8171579762953,-282.7475507268041
-0.3607316193919905,-283.17788959568725,-283.10828234619606
-0.30182511391435723,-283.4797147096016,-283.4101074601104
-0.18357691176959406,-283.6632916213712,-283.59368437188
-0.2634799904000046,-283.9267716117712,-283.85716436228
-0.21264160000000512,-284.13941321177117,-284.06980596228
-0.1322400092604072,-284.27165322103156,-284.2020459715404
-0.24715206162397152,-284.51880528265553,-284.44919803316435
-0.1431763580479793,-284.6619816407035,-284.59237439121233
-0.3953091150847993,-285.0572907557883,-284.9876835062971
-0.17834697143997935,-285.23563772722827,-285.1660304777371
-0.10464731209438269,-285.3402850393226,-285.27067778983144
-0.3571569354079643,-285.69744197473057,-285.6278347252394
-0.40109796459997915,-286.0985399393305,-286.02893268983934
-0.3127371365519719,-286.4112770758825,-286.3416698263913
0.01965497763834434,-286.3916220982441,-286.32201484875293
-0.3786082625279306,-286.770230360772,-286.70062311128083
-0.46083923587519215,-287.2310695966472,-287.16146234715603
-0.20116198128000393,-287.4322315779272,-287.362624328436
-0.3576596052791725,-287.7898911832064,-287.7202839337152
-0.16591236539197388,-287.9558035485984,-287.8861962991072
-0.3439700343199877,-288.29977358291836,-288.2301663334272
-0.2895710997423431,-288.5893446826607,-288.5197374331695
-0.12769958017600241,-288.7170442628367,-288.6474370133455
-0.22229246147996584,-288.93933672431666,-288.8697294748255
-0.23841393535513888,-289.1777506596718,-289.1081434101806
-0.37827135999995765,-289.5560220196718,-289.4864147701806
-0.21178079999998461,-289.7678028196718,-289.6981955701806
-0.2786041599999656,-290.04640697967176,-289.9767997301806
-0.29712599999996747,-290.34353297967175,-290.27392573018057
-0.1853578714240084,-290.52889085109575,-290.45928360160457
-0.22303998079997728,-290.7519308318957,-290.68232358240454
-0.3539885871839904,-291.1059194190797,-291.03631216958854
-0.5271442055527262,-291.6330636246324,-291.56345637514124
-0.5303439333999841,-292.1634075580324,-292.09380030854123
-0.5400295170399596,-292.7034370750724,-292.6338298255812
-0.6448647429223875,-293.34830181799475,-293.27869456850357
-0.27838500000001093,-293.62668681799477,-293.5570795685036
-0.4077794400000147,-294.0344662579948,-293.9648590085036
-0.2790319999999904,-294.31349825799475,-294.24389100850357
-0.49818674993980666,-294.81168500793456,-294.7420777584434
-0.7594764580759551,-295.5711614660105,-295.5015542165193
-0.4035761327975822,-295.9747375988081,-295.9051303493169
-0.3510244984399865,-296.32576209724806,-296.2561548477569
-0.32806873370875317,-296.6538308309568,-296.5842235814656
-0.44021717577596015,-297.09404800673275,-297.02444075724156
-0.7339748344559128,-297.82802284118867,-297.7584155916975
-0.34087693639997235,-298.16889977758865,-298.09929252809746
-1.6161462551863743,-299.785046032775,-299.71543878328384
-0.6093520017575702,-300.39439803453257,-300.3247907850414
-0.9409745499791657,-301.33537258451173,-301.26576533502055
-0.03217399902227444,-301.367546583534,-301.29793933404284
-0.30189798012798275,-301.669444563662,-301.5998373141708
-0.32550718425596115,-301.994951747918,-301.9253444984268
-0.22598995535992716,-302.2209417032779,-302.1513344537867
-0.28253999999998847,-302.5034817032779,-302.4338744537867
-0.2722305599999981,-302.7757122632779,-302.7061050137867
-0.2886392183359857,-303.06435148161387,-302.9947442321227
-0.31417700407998506,-303.37852848569383,-303.30892123620265
-0.31053399999996667,-303.6890624856938,-303.6194552362026
-0.46110901281597044,-304.1501714985098,-304.0805642490186
-0.5255064119519521,-304.67567791046173,-304.60607066097054
-0.2569749867999833,-304.93265289726173,-304.86304564777055
-0.27546501295677334,-305.2081179102185,-305.1385106607273
-0.40105439999996295,-305.60917231021847,-305.5395650607273
-0.0753110212583768,-305.6844833314768,-305.61487608198564
-0.16293718508560237,-305.8474205165624,-305.7778132670712
-0.20105798127999813,-306.0484784978424,-305.9788712483512
-0.401277804771176,-306.44975630261354,-306.38014905312235
-0.32025353660960576,-306.7700098392231,-306.70040258973194
-0.7028935325119312,-307.4729033717351,-307.4032961222439
-0.28439519539200364,-307.75729856712707,-307.6876913176359
-0.28221359999996654,-308.03951216712704,-307.96990491763586
-0.5338565015263818,-308.5733686686534,-308.50376141916223
-0.9235930062399622,-309.4969616748934,-309.4273544254022
-0.2720195999999985,-309.7689812748934,-309.6993740254022
-0.23705415287677303,-310.0060354277702,-309.936428178279
-0.678002585627985,-310.6840380133982,-310.614430763907
-0.32074971251986556,-311.00478772591805,-310.93518047642686
-0.4327700845899045,-311.43755781050794,-311.36795056101676
-0.3019895999999603,-311.7395474105079,-311.6699401610167
-0.6753198959199107,-312.4148673064278,-312.34526005693664
-0.4568805628799606,-312.8717478693078,-312.8021406198166
-0.17851899471999091,-313.0502668640278,-312.9806596145366
-0.30687499880001046,-313.3571418628278,-313.2875346133366
-0.27350985110393045,-313.63065171393174,-313.56104446444056
-0.1910518004975793,-313.8217035144293,-313.75209626493813
-0.7865231462400353,-314.60822666066935,-314.53861941117816
-0.8076549042911743,-315.4158815649605,-315.3462743154693
-0.388888219151995,-315.8047697841125,-315.73516253462134
-1.2447582922392164,-317.04952807635175,-316.97992082686056
-0.46836354428000376,-317.51789162063176,-317.4482843711406
-0.4805614714320298,-317.9984530920638,-317.9288458425726
-0.32181601267201093,-318.3202691047358,-318.25066185524463
-0.5912664455039432,-318.91153555023976,-318.8419283007486
-0.13157998183679767,-319.04311553207657,-318.9735082825854
-0.3155841115439901,-319.3586996436206,-319.2890923941294
-0.41518079999998003,-319.77388044362056,-319.70427319412937
-0.27192508000001336,-320.0458055236206,-319.9761982741294
-0.10597383793757953,-320.15177936155817,-320.082172112067
-0.2359414856591805,-320.38772084721734,-320.31811359772615
-0.4206038200000006,-320.80832466721733,-320.73871741772615
-0.5097666493919856,-321.3180913166093,-321.2484840671181
-0.29736399999999286,-321.6154553166093,-321.54584806711813
-0.37899999999996287,-321.9944553166093,-321.9248480671181
-0.3556956074880081,-322.3501509240973,-322.2805436746061
-0.329995734878372,-322.6801466589757,-322.6105394094845
-0.10937175086158132,-322.7895184098372,-322.71991116034604
-0.174963197432806,-322.96448160727005,-322.89487435777886
-0.7539316847104098,-323.7184132919805,-323.6488060424893
-0.26279099351996815,-323.98120428550044,-323.91159703600925
-0.5943236929919451,-324.5755279784924,-324.5059207290012
-0.36614152803279837,-324.9416695065252,-324.87206225703403
-0.5242355152799338,-325.46590502180516,-325.39629777231397
-0.37477442534397176,-325.8406794471491,-325.77107219765793
-0.3802199948159597,-326.22089944196506,-326.1512921924739
-0.9219769022399508,-327.14287634420504,-327.07326909471385
-0.24291737183521322,-327.38579371604027,-327.3161864665491
-0.47362963031998184,-327.85942334636024,-327.78981609686906
-0.20501588831279216,-328.06443923467305,-327.99483198518186
-0.2593720513087892,-328.32381128598183,-328.25420403649065
-0.3824490203999807,-328.7062603063818,-328.6366530568906
-0.30372899999999525,-329.0099893063818,-328.9403820568906
-0.3788999999999839,-329.38888930638177,-329.3192820568906
-0.3213039037979124,-329.7101932101797,-329.6405859606885
-0.28163927999999044,-329.99183249017966,-329.9222252406885
-0.389534615599997,-330.38136710577965,-330.31175985628846
-0.599855482456765,-330.9812225882364,-330.9116153387452
-0.39558807999998147,-331.3768106682364,-331.3072034187452
-0.28038507999996887,-331.65719574823635,-331.58758849874516
-0.3046896606423932,-331.96188540887874,-331.89227815938756
-0.21071007768001349,-332.17259548655875,-332.10298823706756
-0.2545574861999876,-332.42715297275873,-332.35754572326755
-0.2585176696399611,-332.6856706423987,-332.6160633929075
-0.21244897960001452,-332.8981196219987,-332.82851237250753
-0.2897639999999708,-333.1878836219987,-333.1182763725075
-0.2593940116895651,-333.44727763368826,-333.3776703841971
-0.054469747727985254,-333.50174738141624,-333.43214013192505
1.098399952644039,-332.4033474287722,-332.333740179281
-0.25157186090401673,-332.6549192896762,-332.585312040185
-0.4047462146559966,-333.05966550433214,-332.99005825484096
-0.18530866337197746,-333.24497416770413,-333.17536691821294
-0.2724285820800017,-333.51740274978414,-333.44779550029295
-0.2676450000000126,-333.78504774978416,-333.71544050029297
-0.16285630817277483,-333.9479040579569,-333.87829680846573
-0.41496319999996545,-334.3628672579569,-334.2932600084657
-0.37293935279995216,-334.73580661075687,-334.6661993612657
-0.39647228291189085,-335.13227889366874,-335.06267164417756
-0.11383043195996038,-335.2461093256287,-335.1765020761375
-0.208628980559989,-335.4547383061887,-335.3851310566975
-0.16674872510718153,-335.6214870312959,-335.5518797818047
-0.25656478112157427,-335.8780518124175,-335.8084445629263
-0.1169608492919485,-335.99501266170944,-335.92540541221825
-0.40447963583996316,-336.3994922975494,-336.3298850480582
-0.11467151080066361,-336.5141638083501,-336.4445565588589
-0.11030216212798272,-336.62446597047807,-336.5548587209869
0.08537809235201593,-336.53908787812605,-336.46948062863487
0.07032129763202999,-336.46876658049405,-336.39915933100286
-0.30351718799998284,-336.77228376849405,-336.70267651900286
-0.3116550000000007,-337.083938768494,-337.01433151900284
